"","Gene set","Overlap","pValue","pAdj"
"1","#DNA","PRKDC, CDK2, CARM1, NPAS2","0.999986629536148",1
"2","#ERS","","1",1
"3","#HTS","CSNK2A1","0.999971009543497",1
"4","#HYP","GAPDH, GLRX, NFKB1, TP53","0.995678766849077",1
"5","#MTL","","1",1
"6","#OXD","","1",1
