"","Gene set","Overlap","pValue","pAdj"
"1","#DNA","GADD45A, YY1","0.99680336736561",1
"2","#ERS","GSK3A","0.865987926735688",1
"3","#HTS","HSP90AB1","0.988934281904397",1
"4","#HYP","CDKN1A, EGR1, ETS1, FOS, HBP1, JUN, NFKB1, NR3C1, RELA, TP53, TXN","0.00608940459236573",0.0365364275541944
"5","#MTL","","1",1
"6","#OXD","GATA6, SMAD3","0.907316450896393",1
