"","Gene set","Overlap","pValue","pAdj"
"1","#DNA","FOXM1, KAT5","0.997388930170829",1
"2","#ERS","","1",1
"3","#HTS","","1",1
"4","#HYP","BHLHE40, EGR1, FOS, JUN, NFKB1, TNFAIP3, TP53","0.203480153813895",1
"5","#MTL","","1",1
"6","#OXD","SMAD3","0.984033010997964",1
