"","Gene set","Overlap","pValue","pAdj"
"1","#DNA","BRCA1, PRKDC, PPP4C, ARID3A, HMGB1","0.951652407726272",1
"2","#ERS","","1",1
"3","#HTS","","1",1
"4","#HYP","BHLHE40, EGR1, FOS, HBP1, HIF1A, NFKB1, NR3C1, RELA, TP53","0.0992012042727881",0.595207225636729
"5","#MTL","CDK5","0.990821544679036",1
"6","#OXD","","1",1
