"","Gene set","Overlap","pValue","pAdj"
"1","#DNA","CCNH, YY1, CDK2, E2F4","0.982469959161079",1
"2","#ERS","SHC1","0.907469050435959",1
"3","#HTS","CSNK2A1","0.995174661745588",1
"4","#HYP","CDK1, MXI1, TP53","0.923260427912412",1
"5","#MTL","","1",1
"6","#OXD","SMAD3, SRF, USF1","0.845939813874389",1
