rid,CPC004_HEPG2_6H:BRD-K55468218-001-16-2:10,CPC016_HEPG2_6H:BRD-K55468218-001-16-2:10,CVD001_HEPG2_6H:BRD-K55468218-001-16-2:10
10681,0.357392132282,0.92622679472,-0.833852529526
10682,2.0707449913,0.648794233799,-0.97531914711
10695,0.398229002953,0.54553437233,-1.60169935226
1070,0.8016025424,0.465242862701,-1.72596311569
10730,-0.0192521773279,1.95469748974,1.72655439377
10732,0.00757797434926,0.0638999044895,-0.838999509811
10765,-0.360787451267,0.59695649147,1.71992504597
10775,0.490216135979,0.174989417195,-3.70428085327
10776,-0.447317481041,0.322764158249,1.92842245102
10782,0.118911959231,0.634985029697,2.17742323875
10797,0.678121864796,3.27991342545,2.10184383392
10810,0.104308076203,0.396733611822,-0.62886017561
10813,0.791311383247,-1.39678895473,1.26549184322
10818,-0.747615277767,-0.920796871185,0.339566707611
10845,0.0554411560297,0.237206161022,0.655471682549
10857,0.120795756578,0.548578977585,-1.4763469696
10892,-0.203035801649,0.614543616772,-0.407874286175
10898,-0.308407396078,-0.188140764832,-1.28014540672
10904,0.896620988846,-1.3940513134,-1.93752789497
10915,-2.27779531479,0.137796729803,0.553720116615
10921,0.367038965225,2.41820764542,-1.40473544598
10953,-0.77950066328,0.855043709278,-0.779029488564
10954,2.7492017746,1.44670796394,-1.94766497612
10962,2.08192920685,-0.58768850565,-0.397841095924
10969,1.55825996399,1.19845533371,1.76179623604
10972,0.0672475844622,0.28119301796,0.55680680275
10973,1.95683598518,0.911341845989,1.00664401054
11000,0.562468588352,-0.205377653241,-1.15159213543
11004,-0.0161112844944,0.489229202271,-0.0138360932469
11007,0.613802492619,0.287463486195,-2.57574319839
11011,-8.09607410431,-1.47531044483,0.707722663879
11014,0.745995402336,2.2668299675,1.06811404228
11031,-0.474293857813,-1.06198859215,-0.362195104361
11041,-0.0731756538153,0.0344120971859,-3.66781377792
11044,-0.668405711651,-1.43756890297,1.34455800056
11065,0.130048274994,-0.154671430588,-1.82580304146
11072,0.687210798264,0.62244874239,2.93460178375
11073,0.129406794906,-0.619107723236,-1.38022136688
11098,0.164670750499,0.327181905508,0.0627160668373
1111,-1.03686487675,-1.14136207104,-1.85959339142
11137,0.9050360322,0.988632917404,0.585209608078
11142,0.714665770531,1.48932015896,-0.659501552582
11151,-0.33646696806,-1.74337816238,-0.640303373337
11157,0.352641820908,-0.228403732181,-0.5612834692
11168,-0.314340412617,-0.023361325264,-0.0697606950998
11182,-3.26453828812,0.627098321915,1.46674239635
11188,-0.860383331776,0.470626860857,-2.92946195602
11200,0.215850889683,0.8552942276,-1.08304834366
1123,-0.665056824684,-0.503120601177,-0.525004923344
11230,-1.76965379715,1.53520071507,2.52496194839
11232,1.18977022171,-0.75910949707,-1.54853570461
11261,-1.26765286922,0.886036753654,-0.384479880333
11284,0.441432386637,1.5788205862,-0.882146239281
11319,1.4327147007,0.346601516008,2.67601776123
11325,0.92837625742,0.496167123318,-0.871356725693
11344,1.00107300282,0.617470264435,-0.959877312183
1153,0.569593369961,0.80943441391,1.06594645977
116832,-0.898119091988,1.89643919468,0.593879699707
1212,-0.672110915184,0.536302804947,0.476569473743
1213,-0.572016596794,0.771851480007,-0.526455581188
124583,1.5125194788,0.99740511179,-0.682349681854
1277,-0.418179303408,0.902835845947,-0.607471346855
128,2.2803542614,0.102706864476,-1.66943347454
1282,-0.569635808468,-0.960065662861,-0.401151418686
1385,-0.285129010677,-0.250440329313,-0.07508289814
1398,0.293044954538,1.37147545815,1.42314124107
1399,-0.749657511711,-1.4624941349,0.659271895885
142,1.41615819931,1.55691456795,-1.67328906059
1429,-0.123922243714,0.0316072106361,-1.60530686378
1445,0.807900011539,0.102239564061,-0.913585305214
1452,-0.218175172806,0.645726323128,0.680323541164
1454,0.17769625783,0.580679535866,0.710415244102
1459,-0.223964959383,-0.499546051025,1.27907466888
1465,2.90973377228,-0.347326785326,-0.994438350201
147179,0.718949198723,0.886581778526,0.193106621504
148022,-0.0562868118286,0.403151452541,-0.767944037914
1500,-1.08641111851,-1.209436059,-2.37714648247
1509,-0.180249646306,0.797767698765,-2.35447120667
1514,0.147694706917,0.634785234928,1.25541400909
1534,-0.637268424034,0.74656945467,1.43304765224
154,0.527957677841,5.4235959053,-0.40195441246
16,-0.361913412809,3.03050613403,1.28110182285
1605,0.815582871437,0.808246552944,-3.63387203217
1616,-0.0182537436485,0.8817679286,-0.631381571293
1633,0.329928994179,0.974553465843,0.616005957127
1635,0.36783850193,-0.059452354908,-1.39265656471
1643,0.219816043973,-0.620967030525,-3.30320739746
1647,-0.51903128624,-0.668699145317,2.1250140667
1662,-0.131449192762,0.566688239574,1.95538985729
1666,0.319673955441,0.0767802298069,-0.89602124691
1676,-0.521590590477,-0.874373018742,-3.37657690048
1677,-1.45939040184,-0.298734337091,-1.52532601357
1738,0.478233605623,0.693272948265,-1.02541160583
1759,-0.65214908123,-0.183444082737,-1.49414932728
178,-0.638943552971,-0.765194118023,-1.44218969345
1786,-1.67228078842,-1.86426091194,-2.26102423668
1788,-2.54927444458,-1.30129516125,-2.1104798317
1802,0.67608320713,0.787811160088,0.967784583569
1829,-2.94789361954,-1.16699194908,0.323498487473
1831,-0.722380578518,0.253685414791,6.67600440979
1845,0.279412180185,0.704711973667,-0.816252052784
1846,0.489969938993,0.408605396748,-0.0912502408028
1848,-0.601650476456,1.00426089764,1.12866401672
1861,-0.637024998665,-0.544841527939,-1.95925891399
1870,-0.720920503139,-0.702299177647,-0.728700041771
1891,0.939666628838,-0.852815628052,-2.66841721535
1906,0.0819500088692,-1.22957909107,-0.599601626396
1950,-0.702950775623,-0.941869080067,0.186003282666
1956,0.0113863348961,0.772930443287,2.72152900696
1958,-0.685903728008,0.859999716282,3.12768864632
1978,1.24927973747,2.31923031807,1.59561014175
1981,-1.42736852169,-0.89025837183,-0.834692120552
1983,-0.169838637114,0.62427687645,2.92389154434
1994,-0.407988220453,1.35380601883,-0.212081700563
200081,0.84649258852,1.72801399231,0.248843431473
200734,-0.592179358006,-0.504057049751,0.865518033504
2017,-0.335649192333,0.631712675095,-0.461054265499
2037,1.01824879646,0.117942765355,0.56738615036
2042,-0.743069648743,1.97573137283,2.72324371338
2048,0.588610291481,-0.662119328976,-0.0210105367005
2058,0.843061506748,1.95629155636,1.69291353226
2063,0.15930557251,-0.556623399258,-1.28057122231
2064,0.326897531748,0.459983736277,-4.72642421722
2065,-0.336996197701,1.51909518242,-5.19132757187
207,0.0402951389551,0.633942723274,-1.69916129112
2109,-6.77887583151e-05,0.0890576690435,-0.376940399408
211,-0.00981663167477,-1.04022657871,1.07154512405
2113,-0.198333650827,-1.13386797905,-0.692136585712
2115,-0.504375874996,-0.348154455423,0.0692083016038
2131,-4.44611120224,-0.170740500093,1.22780156136
2146,-0.0165428519249,-0.320823758841,0.707786083221
2184,0.628132879734,0.97518414259,-0.627233505249
2185,-1.11029672623,-1.06545352936,-0.157757401466
2195,0.0405677109957,0.432264089584,-2.01999282837
2222,0.520995914936,1.31086194515,2.45938134193
226,0.760450422764,1.92720007896,-1.37980294228
2263,-0.859706401825,-1.16914355755,-0.338617146015
2264,0.822781920433,0.146901413798,-3.81730318069
2274,0.226591616869,0.135609805584,1.08888053894
22794,1.30684566498,1.09683406353,-0.822617948055
22796,0.764818429947,-0.884105980396,-0.920338392258
22809,-1.72430360317,1.09346210957,-0.987185895443
22823,-0.105684071779,-0.634388267994,-0.671272158623
22827,0.85722130537,-0.14745593071,-0.199526414275
22841,0.173796549439,0.389978289604,1.0205950737
2288,-0.00118379073683,-0.426491439342,-1.11607885361
22883,0.623200237751,-0.783952891827,-1.29342198372
22887,0.0462183766067,1.66762065887,2.05152344704
22889,0.372456789017,0.459412783384,-1.100086689
22905,-0.515262186527,-0.967966258526,-0.525215685368
22908,0.778092384338,1.63292765617,0.482797563076
22926,-0.358811706305,0.605858564377,3.19795131683
22934,0.479249060154,0.36748740077,-2.09158945084
23,-0.883590042591,-0.691907465458,-0.592127680779
230,-0.806960582733,0.44975283742,-0.830498158932
23011,-1.51058852673,-0.565820395947,2.47365665436
23013,-4.14959907532,0.871981263161,2.8683617115
23014,-8.13995456696,-1.86297285557,0.183453351259
23029,-0.3580532372,1.19852375984,1.76323473454
23038,1.68478143215,0.658717691898,-1.07447147369
23039,1.91898262501,0.958248913288,-1.1640791893
23061,-0.474142760038,-0.844447374344,-2.43266677856
23076,1.22320055962,0.573559343815,0.211587116122
23077,-0.848591506481,-0.715992152691,0.915370464325
2309,0.3922508955,1.4072034359,2.27817678452
23097,0.0990405380726,-0.439206242561,-1.18196082115
23131,-0.0932147502899,0.641477406025,-1.19613397121
23139,1.26607847214,0.29868221283,0.625210523605
23142,-0.744094133377,0.161010965705,1.61236739159
23149,-0.29925480485,0.200868919492,-0.61005628109
23161,-1.52316975594,-1.89956188202,1.01370477676
23200,-0.656898975372,-1.41595649719,0.308332622051
23210,0.61968177557,1.52228248119,1.44803535938
23212,0.670049607754,-0.385169386864,0.668303310871
23223,0.7883644104,1.72013449669,2.4022192955
23224,-0.196437820792,0.290061891079,-0.488683760166
23244,0.438203394413,-0.16072550416,-0.336508452892
23271,-0.59168690443,-1.06828355789,-0.241909325123
23300,0.00242732465267,0.415582567453,-0.375728875399
23321,-0.105020143092,-1.07588481903,0.785945892334
23325,0.18946158886,0.55960392952,2.45930027962
23326,0.569804608822,-0.136488437653,-1.27703619003
23335,-0.182167351246,-1.36546111107,0.896935343742
23338,0.520234823227,0.943126916885,-1.59628546238
23365,-1.21186244488,1.00338244438,0.919363617897
23368,-0.0700042843819,-1.07574260235,-0.832074999809
23378,1.18269729614,0.927335560322,1.06268239021
23386,0.700169742107,0.958008050919,-0.928614735603
23410,-0.693540275097,0.165684759617,-1.04445755482
23443,-2.03157114983,1.30553913116,0.972545146942
23463,-0.359418302774,-0.0747676491737,-2.50421929359
23499,-0.107762716711,-0.364075362682,-4.14372730255
23512,1.63586509228,-0.704073369503,1.57405614853
23522,-0.334825336933,-0.664396345615,1.64737224579
2353,-1.32205474377,-0.270623356104,2.77054810524
23530,-0.528161048889,0.0571502260864,-1.43183588982
23536,-0.208349153399,-1.0771715641,-1.36344742775
2356,0.434984862804,0.0160315912217,0.608710050583
23585,0.0589231476188,0.147777661681,-1.1337736845
23588,0.630735218525,0.538278877735,0.200379237533
23597,0.140263423324,2.02776455879,1.61296474934
23635,-1.07224678993,-1.13045907021,0.0278945565224
23636,0.906670868397,0.746323227882,-1.14856314659
23647,0.776214361191,2.55463647842,1.50254392624
23658,0.690221130848,0.227865561843,-1.50736284256
23659,0.81674093008,1.1114770174,-0.811813354492
23670,0.874795198441,0.850772917271,1.06261992455
24149,-1.15310764313,-1.28419303894,-2.11162185669
25,0.871811032295,1.56186079979,1.24518656731
2523,-1.62414228916,-1.08439934254,-0.230602860451
2534,0.498470127583,0.27370262146,0.0561310946941
2542,1.23154497147,0.809609353542,-1.13348937035
2548,2.75733351707,0.6886292696,-1.39484858513
2553,0.282850027084,1.00233733654,2.27175569534
256364,-0.0118501223624,1.38103997707,-0.904995918274
25793,0.595643877983,1.29287588596,-0.0766613036394
25803,-0.834140121937,-0.792573332787,-0.691028356552
25805,0.351412236691,0.251818180084,-0.85685479641
2582,0.443159252405,0.715989112854,0.252310812473
25825,8.3082742691,-0.245441481471,0.286223590374
25839,0.47379386425,0.545551300049,-0.929123282433
25874,-0.484717309475,-0.450065553188,-0.768562734127
25932,-0.515348374844,-0.90797829628,1.46296858788
25966,1.81839716434,-0.0899073705077,-0.536999464035
2597,0.00111600197852,-1.11981201172,-1.60424625874
25976,0.175663813949,0.0818008333445,2.14333629608
25987,-0.108332030475,0.826231241226,-0.286341130733
26001,1.21930265427,-0.944350719452,0.492321193218
26020,0.135103002191,0.83778077364,1.60823869705
26036,-0.515840649605,-1.09327363968,0.881768286228
26054,1.49599182606,0.262206822634,1.28702020645
26064,-1.43401420116,-1.23111796379,0.556161761284
26128,-0.607051610947,0.26983460784,0.522387504578
26136,-8.0361995697,-0.351359575987,4.31046628952
26227,0.31988042593,2.30715537071,1.66806101799
2624,0.0559035129845,1.19933319092,0.92064845562
2625,-1.29733777046,-0.49891653657,-1.34728264809
26292,1.15201199055,0.639422357082,-0.0281786173582
26511,0.710033535957,1.04011666775,1.68365979195
26520,-0.00666266679764,1.6188390255,-3.1447250843
2673,-1.31251680851,6.05919313431,4.91247463226
2690,-1.42755389214,-0.890830099583,-0.741891443729
26993,0.206521123648,0.220938950777,1.55881762505
27032,-0.221907898784,-0.0729554593563,-1.31448674202
27095,1.27557003498,0.91715824604,-1.50266933441
27109,-0.00545938313007,-0.701377511024,0.665591359138
27242,-0.650226593018,-0.490524590015,-0.439817726612
27244,-0.665589690208,-0.566301882267,-0.673353433609
27336,-1.16558206081,-1.75218427181,-2.17376542091
27346,1.3122189045,0.242485523224,-0.680067539215
2736,-0.5743663311,-1.56221687794,0.118463389575
2745,0.565515697002,2.4320898056,2.81201982498
2767,-0.186378419399,1.44161570072,0.484467864037
2769,-0.733019292355,-0.985129654408,-0.281091153622
2770,0.258079081774,-4.77629470825,1.47819447517
2771,-0.789272844791,-0.0702286884189,-3.41396188736
2778,0.68442851305,-2.51790809631,-1.35983419418
2810,2.29918193817,2.06664800644,4.69207334518
2817,-1.02829301357,-0.688216030598,-1.08336353302
2852,0.16121442616,-0.208053097129,-1.56219291687
2886,-1.32101249695,-0.986060619354,-1.48418807983
2887,0.988246440887,2.35966205597,4.49795484543
2896,0.776720643044,0.49869170785,-0.152566730976
28969,-0.0306602921337,-0.833004713058,-1.96223402023
2908,0.476341515779,0.881629407406,0.324645131826
29082,1.15346729755,-4.12336587906,-0.897881388664
29083,0.764996349812,0.266491770744,0.40378600359
291,0.400419414043,-0.540965557098,-0.294419258833
29103,0.458075165749,0.138705939054,-1.14528357983
2920,0.396334141493,5.27903175354,4.26389503479
2946,-0.613627195358,-0.682772994041,-2.05252933502
2954,0.293309956789,0.079297311604,0.123819082975
2956,-3.54026937485,0.7427546978,-0.623388409615
2958,-1.27922141552,-0.694095909595,0.345880389214
2961,0.41337069869,0.307164698839,-2.30304932594
29763,-0.146694496274,1.86580824852,-0.153617411852
29890,-0.586739838123,-1.44341480732,0.203051775694
29911,1.16802287102,1.01962196827,-0.795167505741
29916,1.56238603592,0.811498999596,1.03228199482
29928,0.0889791101217,0.751563608646,0.392266511917
29937,0.471759945154,0.693414092064,-1.3597984314
29978,-0.305248320103,-1.05836510658,1.43770217896
30,0.449290782213,0.375456750393,0.387257784605
30001,-0.46208178997,0.935215830803,-1.05547356606
3028,0.719145834446,1.22692775726,-2.2425904274
3033,0.345109909773,-1.42478823662,-2.04079890251
3066,0.387432157993,0.316577196121,-1.05200493336
30836,0.441344350576,-0.752892136574,1.56185996532
30849,-1.10992944241,-0.600279033184,-1.67137408257
3091,0.780919313431,0.857460737228,0.483623683453
3098,0.79415422678,2.04416966438,0.375408053398
310,1.11887300014,1.23823142052,0.226857349277
3108,-0.0949396789074,0.561956048012,0.489010810852
3122,-0.729815244675,-1.11163115501,-0.557491958141
3156,0.85980206728,-0.588502049446,1.6760379076
3157,1.31522667408,1.29371798038,2.06567001343
3162,0.654225766659,0.319191008806,4.56205415726
3202,-0.110698521137,1.18900299072,-1.62397587299
3206,-0.649765014648,-0.900011360645,-1.00211751461
323,-1.44676172733,-0.84575933218,3.70778226852
3251,1.64193427563,0.308131992817,-0.113810807467
3280,-0.0930691957474,-0.174582332373,1.26519799232
329,0.202340528369,0.663560986519,1.89163398743
3300,3.05203795433,1.53799295425,0.852285206318
3303,0.119563236833,-0.988038659096,-3.62890911102
3308,-0.560461819172,-1.72953510284,-0.565927028656
3312,0.337500810623,-0.642269074917,-3.0313835144
3315,0.630632698536,0.133933722973,-4.01670217514
332,0.401624947786,0.310362488031,-2.04532766342
3329,-0.235773742199,0.00681430101395,-0.0687941461802
3337,0.583776414394,-0.402617096901,-0.718267679214
3383,-0.294006645679,0.570797920227,1.25577437878
3385,0.114609330893,1.05538225174,-0.681795597076
3398,-0.259753167629,0.10781173408,-0.47127494216
3416,-0.675295352936,1.17795324326,2.73379039764
3454,-1.14559566975,-1.12682521343,-1.45853686333
348,0.76092427969,0.338227450848,0.21973362565
3480,1.07065439224,0.978871583939,0.188518673182
3482,-0.249223336577,-1.69159841537,-3.43681454659
3486,0.275540202856,-0.2689858675,1.36128950119
3508,-0.452720016241,0.0974515005946,0.472011804581
351,-0.448855489492,-2.1346578598,-0.420046567917
355,0.958881735802,-0.330253720284,-0.259617030621
3551,0.0694420486689,-0.923586606979,-0.464433252811
3553,-0.520069122314,-0.982044994831,0.310640275478
3566,0.278809845448,-0.273173838854,3.48911881447
3597,-0.727286458015,-0.521172642708,-1.6037478447
3611,-0.196097075939,1.19891023636,-0.0267890244722
3628,0.470085084438,0.595771074295,1.4674372673
3638,-0.553393185139,-0.921424388885,-0.817082703114
3682,-0.986671805382,-0.785470187664,-1.19081759453
3693,1.03077280521,0.210488989949,-1.86051106453
3725,-0.492253899574,-0.487894117832,1.85431861877
375346,0.858698248863,-0.668128371239,0.350354194641
3775,0.297718137503,-0.28291028738,1.15323960781
3800,0.027828335762,4.86249160767,0.810013175011
3815,-1.09039020538,-0.941261529922,-0.373488634825
387,0.128946021199,0.63953769207,0.360521286726
388650,-1.48091459274,-3.17809939384,-0.515423595905
3895,-0.120824880898,-1.23562598228,-0.0883983522654
39,0.236847430468,0.759870409966,-0.919301152229
3909,1.31287240982,0.855191409588,-0.781245231628
392,-0.227514654398,0.533407330513,-2.54992198944
3925,-0.0794971585274,-0.922450721264,-5.01778888702
3930,-1.65460908413,0.834936439991,-0.574094355106
3964,-0.581677854061,-0.208683937788,0.942573845387
3978,0.00209541246295,-0.131136968732,-3.52093052864
3988,0.129070699215,1.15625846386,0.550401091576
4016,0.207414776087,-1.11215019226,-1.04433774948
4043,-1.10665285587,0.831572055817,-1.64474916458
4067,-0.298846721649,-0.202556759119,-0.547055780888
4088,0.663313925266,0.71071767807,1.06966114044
4125,1.44097709656,0.491320848465,-1.84529948235
4144,-0.00171362236142,-1.34659123421,-0.733653903008
4154,-0.446847617626,0.851666808128,1.9722880125
4172,1.80755257607,0.665083408356,-1.98973631859
4200,-0.854998230934,-0.00936739798635,-0.954457998276
4208,-0.74622130394,-0.258823752403,-0.696023225784
4216,-0.0130678415298,-0.00663112476468,-1.50551486015
4232,-0.325445979834,-1.32873284817,0.665475726128
427,-0.310297489166,-0.547502040863,0.519591987133
4282,-0.508926212788,-1.46994507313,-0.861337423325
4303,0.783645927906,1.1484105587,-2.19283795357
4312,-0.610851824284,-1.13639473915,-0.0937812328339
4313,1.12986636162,-0.875075399876,-0.334642916918
4331,-0.067315608263,0.163048744202,1.90281450748
4482,0.506637692451,0.977699160576,-0.432729423046
4582,-0.694506824017,2.20788788795,0.900692045689
4605,2.70321774483,-1.12863719463,-3.40114784241
4609,1.82422626019,1.83467364311,2.29882335663
4616,0.163905873895,0.423292845488,1.34410738945
4638,1.27683615685,1.48645377159,-1.30920553207
4651,1.70820903778,1.98345065117,0.117062658072
466,-1.20024871826,1.30693078041,3.28008985519
4690,0.75302785635,0.193204134703,2.63150620461
47,1.03435647488,0.240663632751,-0.0101978778839
4775,2.32669520378,0.576964199543,-0.166095435619
4776,-0.708862662315,-0.849118113518,-0.521805465221
4780,-0.801615774632,0.378884702921,1.56466245651
4783,0.298229366541,-0.229988083243,3.17705106735
4791,-0.890158295631,-0.775681436062,2.17523956299
4792,0.3285818398,0.645335674286,1.5603556633
4793,0.324906945229,2.20513653755,2.14727950096
4794,0.097921282053,-1.02397477627,0.783774852753
481,0.544250488281,1.13387691975,-0.0654799044132
4817,-0.340445101261,-1.09501874447,-1.33341574669
4836,0.876878798008,0.316710710526,-2.40064096451
4846,-1.03841924667,1.08032417297,-0.918536543846
4850,-1.06751215458,-0.234324082732,2.24301338196
4851,0.635886371136,-0.926794528961,-0.904407858849
4860,0.295321196318,1.71739459038,2.30905199051
4864,1.03117215633,1.99256241322,0.405156552792
4891,0.348930388689,1.36932051182,-1.07891094685
4893,-0.913348257542,-0.61314535141,-0.653372704983
4925,0.988132476807,5.5724773407,2.31236243248
4927,0.349098801613,1.12147307396,0.0318875126541
4931,-1.10998463631,-1.36482715607,0.829333901405
4998,-2.18338894844,-1.34943652153,-1.83978354931
501,0.262514233589,-0.639644563198,-0.45118200779
5018,0.00711781904101,0.71226644516,-1.80019378662
5019,-0.0410343408585,-0.0257566608489,-1.04531645775
5048,-0.883318781853,-0.454314172268,-1.00034439564
5050,0.28202599287,0.898091375828,-2.04508209229
5054,0.463626682758,1.43958449364,0.757087945938
5058,0.380072176456,-0.941807806492,-0.470819890499
50810,-0.117534294724,-0.39462313056,-0.234078779817
50813,-0.0325442254543,1.03860807419,-0.780690550804
50814,0.217910051346,0.678905487061,-0.0528283827007
50865,1.0294367075,0.118667006493,0.661309957504
5092,-0.0333327129483,0.350527256727,-2.45249295235
5096,-0.709562063217,0.645302712917,-2.69783973694
51001,-0.300188660622,-2.72797203064,-0.78613615036
51005,-1.53769910336,-0.359060436487,-0.459036111832
51015,0.985277473927,-0.716633379459,0.491999149323
51021,-8.00761127472,0.592084288597,-1.70491266251
51024,1.36354553699,0.520203649998,-0.431324958801
51026,-0.736729681492,2.16300940514,3.51332902908
51031,0.345885872841,0.0654030740261,-1.90087127686
51053,-0.0318537801504,-0.963536798954,-1.81036984921
51056,-0.276656657457,0.941272974014,0.317490309477
5106,0.701425850391,2.22103714943,0.0733649581671
51070,3.08329105377,0.801568686962,-0.335068404675
51071,-1.92965555191,-0.248476833105,-0.38757199049
5108,1.0697426796,0.53743737936,0.50712454319
51097,-0.982055306435,2.99590086937,-0.657711029053
5110,0.705728709698,1.89218771458,0.331370353699
5111,0.00118379073683,-0.353949517012,-2.05894756317
51116,-2.80504584312,0.466066241264,-0.670742213726
51160,-0.515847027302,-0.584241807461,-3.17667818069
51170,-0.182613879442,1.01301312447,-0.693942546844
51203,-0.460811436176,-1.58763420582,-1.91881489754
51282,0.887365758419,0.474313080311,-0.35935229063
51293,2.45646643639,0.254878968,-0.855874836445
51335,-0.0971129834652,-1.47277235985,1.01899373531
51375,-0.179446130991,-1.71856844425,-0.862603068352
51382,0.691747844219,1.25391054153,1.1931874752
51385,-1.21373450756,-1.6834230423,-1.75360250473
51422,-0.0481461212039,-0.311747014523,0.461265176535
51465,1.4878115654,0.265292435884,3.29099035263
51466,3.13746714592,1.01548302174,0.00800254940987
51495,-0.936752796173,-1.16679632664,-0.772998809814
5154,2.37326669693,1.11424028873,1.20747125149
51569,0.850576758385,3.35410165787,3.61922550201
51599,-0.394102215767,-0.572644472122,-0.266543209553
51635,-1.74766981602,0.25476038456,-1.17843806744
51719,1.299010396,0.956394314766,1.23950862885
51742,0.340438038111,1.24329054356,1.43535172939
5211,1.97785878181,0.845065534115,-1.18901896477
5223,0.523926377296,0.216283977032,-1.16407251358
5236,0.833345651627,0.738752543926,-2.53702545166
5255,0.25707834959,-0.720517635345,0.918491005898
5257,-0.650777578354,0.793403506279,-1.87666940689
5261,-0.433462321758,-1.00342905521,0.720863699913
5287,-1.53207087517,-1.10767042637,2.30580759048
5289,-0.851665437222,0.575544238091,1.39822793007
5290,-0.669214367867,-0.952711760998,1.05293488503
5300,1.58211290836,-0.0387426652014,-3.95401287079
5321,-0.410178482533,-1.66435015202,-0.24326184392
533,0.123870879412,0.432285070419,1.44394278526
5331,1.22844052315,0.0273802187294,-0.802551746368
53343,-2.40256071091,-1.6617552042,-2.67515087128
5347,-0.252813965082,0.68720304966,-1.43085432053
5355,-0.831673443317,-0.764528512955,-1.27622056007
5357,-0.410350680351,-0.757875204086,0.0588276386261
5359,-0.0313350260258,-1.14931988716,0.634479403496
5366,-0.0277181789279,-0.839770376682,4.37549257278
5373,-0.199417725205,-2.83960390091,0.822896957397
54205,-0.275896281004,-0.81264424324,1.52299237251
5423,-0.29088512063,0.558478355408,-0.315637886524
5427,0.428639948368,-0.17589867115,-1.20667171478
5438,0.593995213509,0.909563839436,-0.778230309486
54386,0.593855023384,1.21072053909,2.02751493454
