"","Gene set","Overlap","pValue","pAdj"
"1","#DNA","CDK2","0.999981556383679",1
"2","#ERS","","1",1
"3","#HTS","CSNK2A1, CSNK2B","0.98393112936272",1
"4","#HYP","CDK1, EGR1, TP53","0.958985174692638",1
"5","#MTL","CDK5","0.995444790543",1
"6","#OXD","","1",1
