CPC001_VCAP_24H:BRD-K09668667-001-02-0:10
CPC001_VCAP_6H:BRD-K09668667-001-02-0:10
CPC006_HEPG2_6H:BRD-A31107743-001-01-3:0.09
CPC016_HEPG2_6H:BRD-A17065207-001-06-9:10
CPC004_HEPG2_6H:BRD-A19500257:10
CPC006_HEPG2_6H:BRD-A19500257:10
CPC008_HEPG2_6H:BRD-A19500257:10
CPC009_HEPG2_6H:BRD-A19500257:10
CPC010_HEPG2_6H:BRD-A19500257:10
CPC013_HEPG2_6H:BRD-A19500257:10
CPC014_HEPG2_6H:BRD-A19500257:10
CPC015_HEPG2_6H:BRD-A19500257:10
CPC016_HEPG2_6H:BRD-A19500257:10
CPC017_HEPG2_6H:BRD-A19500257:10
CPC018_HEPG2_6H:BRD-A19500257:10
CPC019_HEPG2_6H:BRD-A19500257:10
CVD001_HEPG2_24H:BRD-A19500257:10
CVD001_HEPG2_6H:BRD-A19500257:10
PCLB002_HEPG2_24H:BRD-A19500257:0.04
PCLB002_HEPG2_24H:BRD-A19500257:0.12
PCLB002_HEPG2_24H:BRD-A19500257:0.37
PCLB002_HEPG2_24H:BRD-A19500257:1.11
PCLB002_HEPG2_24H:BRD-A19500257:10
PCLB002_HEPG2_24H:BRD-A19500257:3.33
PCLB003_HEPG2_24H:BRD-A19500257-001-01-3:0.04
PCLB003_HEPG2_24H:BRD-A19500257-001-01-3:0.12
PCLB003_HEPG2_24H:BRD-A19500257-001-01-3:0.37
PCLB003_HEPG2_24H:BRD-A19500257-001-01-3:1.11
PCLB003_HEPG2_24H:BRD-A19500257-001-01-3:10
PCLB003_HEPG2_24H:BRD-A19500257-001-01-3:3.33
CPC004_HCC515_24H:BRD-A48237631-001-03-0:10
CPC004_HCC515_6H:BRD-A48237631-001-03-0:10
CPC020_HCC515_6H:BRD-K51418664-001-02-0:10
CPC018_HEPG2_6H:BRD-K97399794-001-10-4:10
CPC014_HEPG2_6H:BRD-K33551950-001-01-6:10
CPC004_HEPG2_6H:BRD-K55468218-001-16-2:10
CPC016_HEPG2_6H:BRD-K55468218-001-16-2:10
CVD001_HEPG2_24H:BRD-K55468218-001-16-2:10
CVD001_HEPG2_24H:BRD-K55468218-001-16-2:2.5
CVD001_HEPG2_6H:BRD-K55468218-001-16-2:10
CVD001_HEPG2_6H:BRD-K55468218-001-16-2:2.5
CPC006_HEPG2_6H:BRD-K32107296-001-03-7:10
PCLB001_JURKAT_24H:BRD-K36452089-001-01-8:0.16
PCLB001_JURKAT_24H:BRD-K36452089-001-01-8:0.37
PCLB001_JURKAT_24H:BRD-K36452089-001-01-8:0.63
PCLB001_JURKAT_24H:BRD-K36452089-001-01-8:1.11
PCLB001_JURKAT_24H:BRD-K36452089-001-01-8:10
PCLB001_JURKAT_24H:BRD-K36452089-001-01-8:2.5
PCLB001_JURKAT_24H:BRD-K36452089-001-01-8:3.33
PCLB001_JURKAT_6H:BRD-K36452089-001-01-8:0.16
PCLB001_JURKAT_6H:BRD-K36452089-001-01-8:0.37
PCLB001_JURKAT_6H:BRD-K36452089-001-01-8:0.63
PCLB001_JURKAT_6H:BRD-K36452089-001-01-8:1.11
PCLB001_JURKAT_6H:BRD-K36452089-001-01-8:10
PCLB001_JURKAT_6H:BRD-K36452089-001-01-8:2.5
PCLB001_JURKAT_6H:BRD-K36452089-001-01-8:3.33
CPC006_HEPG2_6H:BRD-A62809825-001-01-7:10
CPC008_HEPG2_6H:BRD-K44432556-001-03-0:10
CPC017_HEPG2_6H:BRD-K60476892-001-02-1:10
CVD001_HEPG2_24H:BRD-K60476892-001-02-1:16.4289
CVD001_HEPG2_24H:BRD-K60476892-001-02-1:4.1072
CVD001_HEPG2_6H:BRD-K60476892-001-02-1:16.4289
CVD001_HEPG2_6H:BRD-K60476892-001-02-1:4.1072
LJP005_HEPG2_24H:K07
LJP005_HEPG2_24H:K08
LJP005_HEPG2_24H:K09
LJP005_HEPG2_24H:K10
LJP005_HEPG2_24H:K11
LJP005_HEPG2_24H:K12
LJP005_HEPG2_24H:O01
LJP005_HEPG2_24H:O02
LJP005_HEPG2_24H:O03
LJP005_HEPG2_24H:O04
LJP005_HEPG2_24H:O05
LJP005_HEPG2_24H:O06
