"","Gene set","Overlap","pValue","pAdj"
"1","#DNA","PRKDC, PIDD1, HMGB1","0.693708578465182",1
"2","#ERS","","1",1
"3","#HTS","","1",1
"4","#HYP","GAPDH, HIF1A, NFKB1, NR3C1, NR4A1, RELA, TP53","0.00485351997634813",0.0291211198580888
"5","#MTL","","1",1
"6","#OXD","MYB","0.844600988368707",1
