,24h_10uM,6h_10uM,6h_3uM,24h_3uM,6h_10uM_1,6h_10uM_2,6h_10uM_3
3909,1.28857564926,0.14849500000000002,0.390185534954,0.395615041256,1.31287240982,0.855191409588,-0.781245231628
3925,0.944957494736,-0.122504,-0.409160166979,-1.4972755909,-0.0794971585274,-0.922450721264,-5.01778888702
3930,3.30863618851,-1.20434,0.645762383938,-0.27953922748599996,-1.6546090841299999,0.834936439991,-0.574094355106
3964,1.1786544323,-0.8283290000000001,-0.204276427627,-0.06838764995339999,-0.5816778540609999,-0.20868393778799998,0.942573845387
3978,1.71198940277,1.21126,0.924275577068,-0.23046492040199998,0.00209541246295,-0.13113696873199998,-3.52093052864
3988,0.30319094657900003,0.168114,-0.278539508581,0.8991362452509999,0.129070699215,1.15625846386,0.550401091576
4016,1.47620582581,1.54792,0.940229177475,-0.23545861244199998,0.20741477608699999,-1.1121501922600001,-1.04433774948
4043,-1.66951775551,-0.0225228,-1.12513208389,0.567361354828,-1.1066528558700002,0.831572055817,-1.64474916458
4067,0.044867772609,0.00150234,-0.289299219847,0.145944535732,-0.298846721649,-0.20255675911899998,-0.547055780888
4088,1.6315345764200002,-0.749606,-0.6353697776789999,-0.242090478539,0.6633139252660001,0.71071767807,1.06966114044
4125,-0.6871488094329999,0.124622,0.656783103943,0.255765467882,1.4409770965600002,0.491320848465,-1.8452994823500002
4144,2.64411258698,-0.391703,0.732177853584,0.34003046155,-0.0017136223614200002,-1.34659123421,-0.7336539030079999
4154,1.00136625767,0.810763,0.773763120174,-0.159373790026,-0.44684761762599995,0.851666808128,1.9722880125
4172,-3.25775432587,-0.12828900000000001,-1.1935091018700001,-0.276803970337,1.80755257607,0.665083408356,-1.9897363185900003
4200,1.62103641033,-0.532914,-0.64342969656,-0.07467198371889999,-0.8549982309340001,-0.00936739798635,-0.954457998276
4208,-1.5176562070800002,0.305981,-1.1676274538,-0.0988366901875,-0.74622130394,-0.258823752403,-0.696023225784
4216,-0.154001861811,0.259303,0.653348505497,0.313077896833,-0.013067841529800001,-0.006631124764679999,-1.50551486015
4232,0.6690832376479999,-0.6976,-1.0841680765200001,-0.0102837383747,-0.325445979834,-1.32873284817,0.665475726128
4282,1.8303248882299998,1.03776,0.310176730156,-0.132965996861,-0.508926212788,-1.46994507313,-0.861337423325
4303,-2.05947613716,0.503155,0.516228616238,0.104526549578,0.7836459279060001,1.1484105587,-2.1928379535699998
4312,-0.8126172423360001,-0.353964,-0.546219527721,-0.688016176224,-0.610851824284,-1.13639473915,-0.09378123283389998
4313,0.546990573406,0.14413399999999998,1.26439666748,1.8333090543700001,1.12986636162,-0.875075399876,-0.33464291691799997
4331,-2.7730760574299995,-0.644933,-0.38181531429300003,0.435506761074,-0.067315608263,0.163048744202,1.90281450748
4482,-2.2727465629599997,-1.02148,-0.805652081966,0.09953609853980001,0.506637692451,0.977699160576,-0.432729423046
4582,-1.45922732353,0.511459,-0.135019272566,0.376562893391,-0.694506824017,2.2078878879499997,0.9006920456890001
4605,1.44728434086,-0.102567,-0.0246363356709,1.04638826847,2.70321774483,-1.12863719463,-3.40114784241
4609,4.23832654953,-0.019269099999999997,1.06669902802,-0.44223061203999997,1.8242262601900003,1.83467364311,2.29882335663
4616,-1.58496260643,-0.427242,-0.990427017212,0.0816354006529,0.163905873895,0.423292845488,1.34410738945
4638,0.841039001942,-0.8479770000000001,-1.06938683987,0.514641404152,1.27683615685,1.4864537715900001,-1.30920553207
4651,-0.8787766695020001,0.269923,0.0554556548595,-0.37383559346199996,1.7082090377799999,1.98345065117,0.117062658072
4690,0.640363693237,-0.132854,-0.265747010708,0.0395666323602,0.75302785635,0.193204134703,2.63150620461
4775,-3.0581796169300004,0.5023479999999999,-0.154731243849,-0.055646240711199994,2.32669520378,0.576964199543,-0.166095435619
4776,1.7408378124200001,1.32643,1.7568265199700002,-0.221867293119,-0.708862662315,-0.8491181135179999,-0.521805465221
4780,1.12009084225,-0.884064,-0.492628782988,-0.219736307859,-0.8016157746320001,0.37888470292099996,1.56466245651
4783,-2.40179252625,0.427201,-0.757505118847,0.6789663434029999,0.298229366541,-0.229988083243,3.1770510673500003
4791,1.42432081699,1.7640900000000002,1.715467453,0.44710996747000004,-0.8901582956309999,-0.7756814360619999,2.1752395629900003
4792,-1.6101226806600002,0.0392638,-0.47250333428400004,0.605609536171,0.3285818398,0.645335674286,1.5603556633000002
4793,1.04325723648,0.637311,-1.08277988434,0.228247135878,0.324906945229,2.20513653755,2.14727950096
4794,1.01250243187,0.9002290000000001,0.973743736744,0.147895142436,0.09792128205299999,-1.02397477627,0.783774852753
4817,-1.30877304077,-1.4034799999999998,-0.5972620248789999,0.163817346096,-0.340445101261,-1.0950187444700001,-1.33341574669
4836,0.640407443047,1.27308,-0.33771020174000005,-0.20399282872699998,0.876878798008,0.316710710526,-2.4006409645099995
4846,0.6406375169749999,-1.09416,-0.683927774429,-0.41968101263,-1.0384192466700002,1.0803241729700002,-0.918536543846
4850,0.879172205925,0.304838,0.238269418478,0.194842100143,-1.06751215458,-0.234324082732,2.24301338196
4851,-3.2234823703799997,0.566946,-0.580874562263,0.296344965696,0.635886371136,-0.926794528961,-0.904407858849
4860,-3.2010214328799997,0.9593020000000001,1.1489944457999999,2.37667989731,0.295321196318,1.7173945903799999,2.30905199051
4864,1.54169178009,1.01509,1.0502332449,-0.286079853773,1.0311721563299998,1.99256241322,0.405156552792
4891,1.31167888641,0.475013,-1.02345514297,0.479123860598,0.348930388689,1.36932051182,-1.07891094685
4893,0.268953442574,0.7951600000000001,1.15856301785,0.440988361835,-0.913348257542,-0.61314535141,-0.653372704983
4925,-0.00847846269608,-0.7863020000000001,-0.49358019232699996,0.39992415905,0.988132476807,5.572477340700001,2.31236243248
4927,2.3047208786,0.06700160000000001,1.07774555683,-0.265834748745,0.34909880161300005,1.12147307396,0.0318875126541
4931,-3.2263770103500002,0.535402,-0.082761593163,0.153118282557,-1.1099846363099999,-1.3648271560699998,0.829333901405
4998,-0.205890968442,2.66833,0.319005936384,0.258678942919,-2.18338894844,-1.34943652153,-1.8397835493099999
5018,-1.5557193756099998,0.232643,-1.06325304508,-0.74977761507,0.00711781904101,0.71226644516,-1.80019378662
5019,0.36111444234800005,-0.523938,-0.187361001968,0.284894406796,-0.041034340858499996,-0.0257566608489,-1.04531645775
5048,0.318703651428,-0.31382600000000005,-0.984204888344,0.39348477125200004,-0.883318781853,-0.454314172268,-1.00034439564
5050,-1.5964221954299997,0.449151,-0.319268733263,0.0914319530129,0.28202599286999996,0.898091375828,-2.04508209229
5054,-1.73089587688,-0.846693,0.23606243729600002,0.179195731878,0.46362668275799995,1.43958449364,0.7570879459379999
5058,0.812773406506,0.517115,0.23274555802299998,-0.019437558949,0.380072176456,-0.941807806492,-0.470819890499
5092,-0.6662232279779999,0.300982,-0.9705773592,-0.286397665739,-0.0333327129483,0.350527256727,-2.45249295235
5096,0.856219112873,0.0481821,3.76834750175,-0.7574497461319999,-0.7095620632170001,0.645302712917,-2.6978397369400002
5106,2.06870651245,0.758155,0.6009105443949999,-0.6059997677800001,0.701425850391,2.22103714943,0.07336495816710001
5108,0.8884817957879999,-0.5161020000000001,0.271535396576,-0.0380859673023,1.0697426796,0.53743737936,0.50712454319
5110,-0.132266819477,0.868516,-0.156126111746,-0.712294220924,0.705728709698,1.8921877145800001,0.331370353699
5111,4.51570701599,-0.947084,0.9547908902169999,-0.307751357555,0.00118379073683,-0.353949517012,-2.05894756317
5154,1.04506826401,0.0313747,1.15509879589,0.781271934509,2.37326669693,1.11424028873,1.20747125149
5211,2.30603170395,-1.9607599999999998,1.65839672089,-0.243274211884,1.97785878181,0.8450655341150001,-1.18901896477
5223,-1.6038399934799998,1.52904,-0.14147220552,-0.7497928738590001,0.523926377296,0.216283977032,-1.1640725135799999
5236,-1.30078923702,0.769095,0.108066663146,-0.9470243453980001,0.833345651627,0.738752543926,-2.53702545166
5255,-0.209369927645,-0.9276110000000001,-0.0849821045995,-0.827466130257,0.25707834959000003,-0.720517635345,0.918491005898
5257,0.09039771556849999,0.676795,0.167686790228,0.0519260689616,-0.650777578354,0.793403506279,-1.87666940689
5261,0.8772359490389999,1.05797,-0.764883577824,-0.818982362747,-0.43346232175800004,-1.00342905521,0.720863699913
5287,0.8728739023209999,0.150306,0.0611198544502,-0.25435566902199996,-1.5320708751700003,-1.1076704263700001,2.3058075904799997
5289,5.37247610092,3.4129699999999996,2.57343935966,-0.459648728371,-0.851665437222,0.575544238091,1.39822793007
5290,0.103206068277,-1.03789,0.8404976129530001,0.116084441543,-0.6692143678670001,-0.952711760998,1.05293488503
5300,-0.283645510674,0.478703,-0.43556645512599995,1.15633153915,1.5821129083599998,-0.0387426652014,-3.9540128707899997
5321,0.46782210469200003,-0.36547399999999997,-0.019567064940900002,-0.14435428380999998,-0.41017848253300004,-1.6643501520200001,-0.24326184391999997
5331,0.29255598783500003,0.560094,0.40324056148500004,0.786969423294,1.22844052315,0.0273802187294,-0.8025517463680001
5347,-0.396521389484,-0.204597,0.403085321188,-0.261086583138,-0.252813965082,0.68720304966,-1.43085432053
5355,0.684907376766,-0.53303,0.028247863054299997,0.08744242787360001,-0.831673443317,-0.7645285129549999,-1.27622056007
5357,-1.01312530041,-0.619917,-0.401525080204,0.188111081719,-0.410350680351,-0.7578752040860001,0.0588276386261
5359,-1.54280865192,-1.6422299999999999,-0.864757061005,0.222747683525,-0.031335026025799996,-1.14931988716,0.6344794034960001
5366,-2.32775497437,0.412828,-0.532867193222,0.456357955933,-0.0277181789279,-0.839770376682,4.375492572780001
5373,0.43968129158,-0.907999,-0.210776686668,0.28534245491,-0.199417725205,-2.83960390091,0.8228969573970001
5423,2.1859395504,1.89356,3.05093741417,0.096588820219,-0.29088512063,0.558478355408,-0.315637886524
5427,-1.21644413471,0.719105,-0.176081985235,1.07258081436,0.428639948368,-0.17589867115,-1.20667171478
5438,1.60914933681,-0.764188,-0.8060274124150001,-0.455560147762,0.593995213509,0.9095638394359999,-0.7782303094859999
5440,1.21765744686,-1.89559,0.694836318493,1.4288921356200002,-0.428797602654,-1.6920735836,-0.6780790090559999
5467,-3.97285890579,-0.962458,-0.0113764107227,0.10687303543099999,-0.6082085967059999,-0.0922797173262,1.0435262918500001
5468,-0.509994149208,-1.23888,-2.66574382782,0.39133349060999995,0.6931583285330001,0.279500693083,0.608999967575
5480,4.119033813480001,2.65815,1.9923155307799998,-0.41630408167800004,0.8940392136570001,0.677771806717,0.414322257042
5498,-0.261750936508,-0.877444,-1.3058171272299999,-0.30727019905999997,-0.487566590309,-0.844356358051,-1.1195764541600002
5525,-2.23937821388,-0.352458,-0.9593300819399999,0.245530724525,0.446665465832,0.389640241861,-0.515695273876
5529,0.655498981476,-1.19381,-1.24668598175,-0.09317795932289999,0.139732003212,0.42677739262599995,1.07132053375
5547,4.3432598114,2.32877,1.3249006271400001,-0.39829775691,0.15994237363299998,-0.0368864834309,-2.19359850883
5566,-0.818099141121,0.462229,-0.538684844971,2.30749988556,-1.0586004257200001,-1.2709751129200002,-3.09350299835
5580,-0.791166007519,-0.791037,-2.43060564995,0.463899672031,0.10522307455499999,0.24763929843899998,1.65235877037
5583,0.647850036621,0.63923,-0.17946703732,-0.278578191996,-0.37045773863799997,0.0949939191341,0.883763432503
5588,0.5695205926899999,-1.7573400000000001,0.09999071806669999,-0.276448845863,0.143497481942,-1.1791898012200002,-1.0879794359200001
5601,0.197748839855,0.457163,0.0320462249219,-0.26521807909,-2.20515155792,-0.996672451496,-1.93308460712
5603,-1.01261305809,-0.183395,0.133962020278,-0.13105905056,0.5000950694080001,1.3646390438100002,0.641054987907
5607,-0.6203356981279999,-0.00832388,0.207344383001,1.1906099319499999,-0.026349775493099997,0.48916041851000003,1.02704143524
5613,0.428391754627,3.47614,0.116896510124,1.06005513668,-0.136684015393,-0.819698572159,0.0920625850558
5627,-1.06628286839,-0.928816,0.10656066983899999,0.545780956745,0.154515564442,-0.0986033678055,-2.91746234894
5641,-1.7624813318299999,0.158325,1.35183525085,-0.217573434114,3.60844063759,1.04024970531,-0.7095240354539999
5654,-0.9936801195139999,-0.9320450000000001,-0.0537395477295,0.765434026718,1.41067826748,0.250641554594,1.44401443005
5696,0.482618480921,-0.68223,-0.595781326294,-0.864477038383,1.4343616962399999,1.35514354706,-3.72509908676
5699,0.45331248641000005,-0.17009100000000002,0.735358417034,0.189416438341,1.4658362865399999,0.65307611227,-1.6388981342299997
5708,-1.4492328167,0.808581,-0.0816852748394,0.281758755445,0.337850093842,-4.82494163513,-1.07805776596
5710,-0.73186224699,-0.838995,0.25122547149700003,-0.458160400391,-1.31346690655,0.588491261005,-0.060131251812000006
5715,-1.4172837734200001,0.712292,0.644588291645,0.554311275482,0.186174213886,1.09779429436,0.647391200066
5716,2.7683839798000003,1.10145,0.6662273406979999,0.188629791141,0.427344113588,1.8727043867099997,-0.642082333565
5720,-0.18632392585299998,0.463442,0.6144610643389999,1.2162920236599999,0.639246046543,0.372353881598,-1.7223005294799998
5721,0.302081793547,0.21775999999999998,-0.469937801361,-0.21278820931899997,-0.536708712578,0.481696367264,-0.540335655212
5743,1.2861495018,-0.321262,0.303845107555,0.326492458582,-0.49744960665700005,-0.8689292669299998,0.757892012596
5747,0.0616278573871,0.402023,-0.470221340656,1.0420165062,-0.599209547043,-0.616138637066,0.5547131299970001
5770,-1.02203381062,0.0856902,0.127875044942,0.702586293221,-0.400899976492,-0.5361116528509999,2.13114738464
5777,0.21351778507199998,0.37940799999999997,0.184031754732,0.21873328089699998,-1.5288825035100002,-0.398361265659,-1.2435747385
5782,-6.54590511322,-0.964332,-0.17644959688200001,0.347386628389,0.665783345699,0.867533028126,0.678249239922
5788,-2.62602949142,0.0713256,-0.0752879530191,0.34255701303499997,-0.333809614182,-2.22602796555,0.13980087637900002
5792,1.0452667474700001,0.0935213,0.7608534097669999,0.00202809646726,-1.89924633503,-1.19452476501,-4.75166988373
5796,-0.888908028603,-0.977828,0.11427044123400001,0.7783364653589999,-1.0001507997499999,-1.4040175676299997,0.815526306629
5827,-1.0035122633,0.758972,0.6030682325360001,-0.639028608799,0.10640034079600001,-0.174056828022,-0.39923563599600004
5829,1.43972194195,1.30618,0.6870658993719999,-0.518867790699,-0.7223714590070001,-1.16617882252,-0.471511363983
5831,0.2259978652,1.0005899999999999,1.02176606655,0.400761187077,1.51924717426,1.8254811763799998,-0.105099499226
5836,-0.129911467433,0.331887,0.658637821674,-0.908504962921,1.3543356656999999,0.613018870354,-1.87612915039
5867,0.480506122112,-0.877499,-0.8555556535719999,-0.662176966667,0.046181358397,0.430167675018,1.30304825306
5873,0.845297992229,0.33150799999999997,-0.10811550915200001,0.24473464489,-1.69160652161,-1.11603343487,0.270661145449
5880,2.00609970093,1.45224,1.26079535484,0.37910181284,-0.638258576393,-4.396401882169999,-0.0888018608093
5883,-1.87704575062,1.26171,-0.5322093367580001,0.17300744354699998,-1.5018469095200002,2.39136147499,0.816555857658
5889,-0.45244789123499995,0.210195,0.44452407956100004,-0.333240568638,0.954997181892,-0.795329093933,-1.07712101936
5891,-0.276722848415,-0.837852,0.0367828607559,0.796237647533,-0.590859174728,-0.436582028866,2.1025440692900004
5898,2.19340276718,-0.149726,-1.7225399017299998,-0.225138813257,0.196811169386,1.62892568111,3.3330583572400005
5899,-2.8497242927599995,0.66343,0.928439497948,-0.170750826597,1.73074686527,1.04765272141,0.346278727055
5900,-0.338012695312,0.134684,-0.201642423868,0.0731513723731,-0.16861234605300002,-0.880749702454,-0.153066679835
5909,1.56368386745,0.753029,0.986896336079,-0.266268014908,0.584355831146,0.627216279507,-0.040336728095999995
5921,1.00090324879,1.90074,1.6266641616799997,-0.714237570763,0.792106509209,0.6229351162910001,0.250010639429
5925,0.851629734039,-1.1424,0.0144820362329,-0.145151883364,-0.306272685528,-0.9681829214100001,0.788225889206
5927,-0.9200645089149999,-1.11725,-0.6733204126360001,0.205852136016,-0.031113881617799998,1.69633769989,1.8509755134599999
5971,0.110005110502,-0.789223,0.0396584719419,-0.249048307538,1.46970391273,2.34810137749,4.907238960269999
5982,-1.0158114433299998,-0.517305,-1.23140728474,0.409311920404,0.00761820748448,1.3320066928899998,-0.8014672994609999
5985,-2.2362613678,-0.12186300000000001,-0.42135193944,0.0853275135159,0.271311700344,-0.398907899857,-1.0263868570299999
5986,-0.37330645322800005,-0.0876983,-0.0193194895983,0.352380931377,-1.24648332596,-0.792518019676,-0.0320919677615
5993,1.12236952782,-0.14057,0.10595358163100001,0.829132258892,-0.284129202366,2.19873785973,0.875402331352
5997,-0.65845990181,0.42115,1.10935664177,-0.40748822689099995,0.20892770588399998,1.5732805728900001,0.183986738324
6009,-2.42064189911,0.405542,0.727437198162,0.372179925442,0.72077524662,0.7479612827300001,1.03628790379
6050,-0.551248550415,-0.12653499999999998,-0.20483036339299998,0.527824044228,0.804771959782,0.123765408993,-0.46625483036000004
6117,1.08441245556,0.8745200000000001,2.06442213058,0.190701574087,0.971607327461,-0.44084876775700005,-3.4587099552199994
6118,2.14114046097,-1.19807,-0.816151797771,-0.528595089912,-0.522936284542,-1.3976401090600001,-2.20001339912
6119,-2.4320640564,0.453813,-1.0278192758600002,-0.07145203650000001,-0.192899003625,1.02699327469,-1.4159739017500002
6182,-0.295976042747,0.8539459999999999,0.0979999676347,0.596544981003,-0.0061715207994,0.528838813305,-2.53843092918
6184,-2.58367729187,-1.56027,-1.9708970785099997,0.007928654551510001,0.313073426485,2.84605574608,1.3373923301700001
6193,6.415102005,0.229733,1.0163644552200002,-0.386815130711,-1.12450361252,0.0959128290415,0.666621625423
6194,3.79876184464,-0.00976076,-0.674446344376,-1.0130866766,0.08878852427009999,0.8452413082119999,0.0
6195,-0.601913034916,-1.24454,-0.6666599512100001,0.151381313801,0.39732372760799994,0.0499381460249,-3.6666333675400002
6251,-1.3553984165200001,0.107021,-0.535560071468,0.469107329845,-1.0137088298799999,-0.6647284626959999,0.65952026844
6253,2.18641042709,-0.507339,-0.57620459795,0.400705128908,-1.4179111719100002,-0.274330884218,0.341215014458
6275,-0.39133620262100005,-0.576677,-0.293867111206,-0.401729613543,-0.515976309776,-0.662832975388,-0.15705151855900001
6284,3.1279497146599997,0.646308,1.09188187122,-0.6379662752149999,-0.552014231682,0.238197386265,-2.36429977417
6304,-1.4238256216,-0.8012779999999999,0.06030151247980001,-0.663874924183,-1.0161058902700002,5.1473903656,-0.187627375126
6342,-0.24632012844099999,0.500232,0.704761445522,-0.331211030483,0.5610938072199999,1.40117311478,-2.8397800922400003
6347,1.50256609917,0.7255159999999999,0.39743798971199995,-0.29246479272799997,-0.496606498957,-0.710803568363,-0.884696602821
6390,-0.258045136929,-0.7800729999999999,-0.286115586758,-0.794012069702,-0.0431902557611,0.46023166179700004,-1.25383508205
6443,-1.2078671455399999,-0.9310860000000001,-0.0193656422198,0.263900458813,0.535031676292,1.18706607819,-0.0467296093702
6461,-0.7945578098299999,0.07356789999999999,-0.45595616102200004,-0.0380144193769,-0.6881823539730001,-1.1418954134000001,1.1689051389700003
6464,1.89603078365,-0.029770299999999996,0.273998558521,-0.260061562061,-0.6302892565730001,-0.846708238125,1.17781734467
6499,-0.700254499912,0.033188300000000004,0.348069638014,0.300652503967,1.2828145027200002,0.48158550262500005,-1.58505010605
6500,0.130183547735,0.189577,-0.384221583605,-0.0660283565521,0.16619926691099998,0.60223454237,0.31231871247299997
6509,0.020869530737400003,2.47943,1.1189036369299998,-0.130376815796,0.408901482821,1.11782503128,1.33400821686
6597,-0.633460998535,-0.878842,0.790477156639,0.25541165471099997,0.498881876469,0.80504488945,-2.3648183345800002
6599,0.39875155687299996,0.41708999999999996,0.105293050408,-0.410914421082,-0.34426569938699997,0.6436399221419999,-1.34171485901
6603,1.7086442709,-2.09823,-0.726028501987,-0.024755179882,1.4793542623500002,1.20216929913,-1.9234347343400002
6616,-1.51809930801,-0.644378,-0.127923160791,-0.864597082138,-0.38853037357299997,-0.6627396941179999,-0.5810466408730001
6622,-2.38891220093,0.258621,0.581033408642,0.285791873932,0.434707641602,-0.0310641154647,1.13570713997
6657,0.618736326694,0.684438,-1.03292143345,-0.8659821748729999,-0.590460240841,-1.21799981594,-0.22475768625700002
6659,-2.61665272713,-0.321484,-0.874366044998,0.386557668447,-0.497095882893,0.776818931103,-0.5852745771410001
6676,-5.25991868973,-1.4491100000000001,-1.4288181066499999,0.306845873594,3.2907502651200002,0.0877658128738,-0.36882773041699995
6696,-1.0281941890700002,-0.259212,0.524882793427,-0.221451967955,-0.108645647764,0.5526487827300001,-2.04012012482
6697,1.0229103565200002,-0.10530999999999999,0.132555246353,-0.828524589539,-0.80648624897,0.0663590058684,-5.1653752327
6709,-4.00857639313,-0.752474,-0.8855304121969999,0.5311627388,0.589239120483,1.0449545383499999,-0.8210261464120001
6714,1.18459057808,0.7000069999999999,1.9891756773,1.48868000507,0.223347306252,0.214499741793,1.39017391205
6772,-0.7323448657989999,-0.665435,0.10118355602,0.374629795551,0.389718860388,0.23596620559700002,0.8226482868189999
6774,-3.5147819519,-0.290904,-0.681886792183,0.607356727123,-0.749664187431,0.07670672237869999,1.9949561357499999
6777,0.974189043045,-0.30177600000000004,-0.124889455736,0.5312933921809999,-0.528195261955,0.381916731596,-0.06720493733880001
6790,2.6696910858200003,0.765575,0.308590531349,-0.208957210183,0.7300389409070001,0.788511633873,-2.24146652222
6793,-1.18174290657,0.344776,-0.45174026489299995,0.917765140533,0.33687943220100003,-0.41078469157200004,0.689879059792
6804,-0.37330886721600004,-0.784606,0.332212716341,0.235347747803,-0.24913433194200002,-0.979154646397,0.49346542358400003
6810,4.12234640121,0.645044,1.6795563697799998,0.701642453671,-0.327846974134,-0.632100939751,-0.608610391617
6812,-2.67456102371,0.5194350000000001,-0.553659439087,0.462093114853,2.02922010422,0.946742117405,0.028281070292000002
6813,1.1850618123999999,-0.472546,-0.731415212154,-0.039536036551,1.9286382198299998,0.822417676449,-0.313019752502
6832,0.606743216515,-0.50469,0.528847038746,-0.164615318179,0.304841041565,-1.7527501583099998,0.452004551888
6839,1.45929217339,-0.30283499999999997,-0.529457211494,0.718025684357,0.9113398194310001,0.678478419781,-1.45919620991
6850,1.42663693428,-0.6079289999999999,0.382001280785,0.17659603059300003,-1.03472828865,-1.06175971031,-1.30002140999
6856,-2.43060970306,-0.26022199999999995,-0.46553206443800005,0.05607467144730001,-0.734294652939,0.795254349709,-0.670899808407
6894,-0.93105661869,-1.0348899999999999,-0.502767086029,0.00021623010980000002,-4.14347267151,-0.41677334904700003,-2.4558334350599997
6908,1.3616006374399998,0.37303200000000003,-0.806703925133,0.123253375292,0.0005269050598139999,0.121375769377,2.0588312149
6909,1.19562542439,-0.759214,0.726949632168,0.59002327919,-0.05854038149119999,0.523509740829,-0.584135830402
6915,-0.215081959963,-0.110519,-0.867311894894,-0.496875703335,-0.644529938698,-0.976011157036,-1.03736901283
6919,0.736528158188,0.428738,0.991429746151,0.402067244053,-0.833785831928,-0.8020817637440001,0.5379664301870001
6944,-0.184795454144,0.546245,-0.518368959427,0.576024770737,-1.13638579845,-0.80934715271,-1.05872297287
6988,-0.7809967994689999,0.9981200000000001,0.829640030861,-0.37840616703,0.0354365259409,-0.772652685642,-0.472539931536
6990,-4.70962285995,-0.315949,-0.530776143074,0.387769699097,0.945779979229,0.710382580757,1.19725751877
7015,1.06851518154,1.92231,0.274311125278,-0.0940233916044,-0.7756841182709999,-1.55168712139,-1.69414448738
7016,1.2530481815299999,0.518767,0.11179995536800001,-0.655504226685,-0.6271154284480001,-0.955677390099,0.682911038399
7020,-1.7088110446899998,0.86908,-0.7672641277310001,0.432399094105,-1.62161231041,-1.19665074348,-0.324331313372
7027,0.678389430046,1.52685,-1.25575947762,0.3862108290199999,-1.48824810982,-0.645289599895,-1.5949696302399998
7043,1.1369659900700002,0.8705959999999999,0.5808373689649999,0.225129231811,-0.090578623116,-0.46982806921000003,-0.36396992206600004
7048,2.21449971199,0.8554870000000001,-0.05029372870919999,-0.314169228077,-0.550963461399,0.13730603456499998,-1.29025006294
7074,-0.0451386123896,0.45213100000000006,0.0463474690914,-0.126730889082,-0.38965976238300004,-0.6560540199279999,0.431255340576
7077,0.778307318687,1.00587,-0.174018085003,-0.37479349970799997,-0.9149957895280001,-0.939834594727,-1.0591450929600001
7082,-0.470473140478,-0.738831,-1.03454828262,-0.538386940956,-0.262936770916,2.1783912181900003,0.807316541672
7088,-3.6365463733699994,0.223807,-0.6570873856539999,-0.941000103951,1.22911047935,1.02382338047,-0.43741437792800003
7099,1.6735250949899998,0.611985,-1.06705927849,-0.531449437141,-0.8049788475040001,-0.908777236938,-1.26492404938
7105,0.717066049576,-0.23429299999999997,0.9838698506360001,-0.836999297142,0.263092458248,0.08551935851569999,-1.58457922935
7106,-0.131824433804,0.720831,-0.11719456315,-0.117840841413,1.43647658825,1.30907785892,-1.64074587822
7153,2.5356030464200003,1.57623,1.56847441196,0.0336121022701,-0.028148964047400003,-0.629465579987,-2.08114409447
7157,2.05447554588,-0.300798,0.27610629796999997,-0.8419420719149999,1.31802392006,0.97240537405,1.09985816479
7158,-0.00302673876286,0.7048939999999999,0.580417096615,-0.35558044910400005,-0.487650543451,-0.47344249486900003,0.10762661695499999
7159,1.3091046810200002,-0.8939549999999999,-1.4971435069999999,-0.325238823891,0.438005656004,-1.46137034893,1.6990401744799999
7165,-1.79815530777,-0.032463,-0.321594685316,0.252035349607,4.17141628265,0.33633655309699995,1.47786605358
7168,-0.478096038103,-0.00776275,-0.263617575169,-0.252965152264,0.7822222113609999,0.232412695885,-1.07598495483
7264,1.19721269608,-0.021915599999999997,0.27648735046399997,0.7200744748119999,0.570901870728,0.368014246225,-0.8122268915180001
7296,-0.201040834188,-0.409141,-0.0202458649874,-0.08022949844600001,0.549347996712,2.4335668087,2.66273021698
7319,2.3334519863099996,1.3664,1.9791371822400001,0.12616419792199998,-0.338231891394,-0.19429384172000003,0.144439280033
7358,1.03378033638,1.36534,0.366184473038,-0.40905946493100004,1.35791003704,1.6591312885299998,1.2974213361700002
7376,-1.65464091301,0.553817,-0.42198127508199995,0.35930448770499995,-0.740853130817,-1.0510855913200001,-0.259003072977
7398,2.40373802185,-0.719639,0.789863348007,-0.304314464331,0.018943898379799998,0.6972963809970001,1.38641238213
7416,5.864678382869999,3.4271,2.7367002964,0.25447121262600003,-0.191189169884,0.7838229537010001,-1.10030674934
7466,0.852401554585,0.6540050000000001,-0.105955518782,-0.150343194604,5.634953022,3.3907880783099995,0.882308244705
7485,1.2023239135700001,-0.850617,-0.37699070572899995,0.292304307222,0.199205726385,0.721549749374,-1.1352159977
7494,-0.7706622481350001,-1.7195599999999998,-0.808431744576,0.22760120034200002,0.549311161041,0.299856007099,0.975822746754
7511,-1.49464702606,-0.306354,-0.722117841244,-1.4635813236200002,1.21477818489,1.9610010385499999,1.5038132667500002
7538,-1.27988290787,-0.012298200000000002,0.09953231364489999,0.347638994455,-1.0256819725,-1.12704837322,2.34574270248
7690,-0.524024903774,-0.230818,0.538053035736,0.650631606579,4.57617950439,0.287439525127,0.221732094884
7750,0.355681568384,-0.7023550000000001,-0.8519140481949999,0.21038517355900002,3.0908393859900003,0.811442315578,1.56953001022
7849,-3.6049590110800005,0.118278,-0.538194537163,0.14963622391200002,-0.40961515903499995,0.386377692223,-2.11124396324
7852,1.16532123089,0.985123,0.460726380348,-0.939921021461,-0.8961642384530001,-0.771142065525,-0.957226514816
7866,-0.19278739392799998,-0.41522700000000007,-0.11239482462400001,-0.279979526997,0.0344867706299,-0.0649648010731,-1.4358823299399999
7867,0.058802947402,-0.27211399999999997,-0.161417111754,0.0926855951548,-0.539500713348,-0.289066016674,1.7674278020900003
