	0
8239	DOS011_VCAP_6H:BRD-K88378636:10
8240	DOS012_VCAP_24H:BRD-A19500257:10
8241	DOS012_VCAP_24H:BRD-K81418486:10
8242	DOS012_VCAP_24H:BRD-K88378636:10
8243	DOS012_VCAP_24H:CMAP-ERG-AZD2281:10
8244	DOS012_VCAP_6H:BRD-A19500257:10
8245	DOS012_VCAP_6H:BRD-K02113016:10
8246	DOS012_VCAP_6H:BRD-K81418486:10
8247	DOS012_VCAP_6H:BRD-K88378636:10
8248	DOS013_VCAP_24H:BRD-A19500257:10
8249	DOS013_VCAP_24H:BRD-K81418486:10
8250	DOS013_VCAP_24H:BRD-K88378636:10
8251	DOS013_VCAP_24H:CMAP-ERG-AZD2281:10
8252	DOS013_VCAP_6H:BRD-A19500257:10
8253	DOS013_VCAP_6H:BRD-K02113016:10
8254	DOS013_VCAP_6H:BRD-K81418486:10
8255	DOS013_VCAP_6H:BRD-K88378636:10
8256	DOS014_VCAP_24H:BRD-A19500257:10
8257	DOS014_VCAP_24H:BRD-K81418486:10
8258	DOS014_VCAP_24H:BRD-K88378636:10
8259	DOS014_VCAP_24H:CMAP-ERG-AZD2281:10
8260	DOS014_VCAP_6H:BRD-A19500257:10
8261	DOS014_VCAP_6H:BRD-K02113016:10
8262	DOS014_VCAP_6H:BRD-K81418486:10
8263	DOS014_VCAP_6H:BRD-K88378636:10
8264	DOS015_VCAP_24H:BRD-A19500257:10
8265	DOS015_VCAP_24H:BRD-K81418486:10
8266	DOS015_VCAP_24H:BRD-K88378636:10
8267	DOS015_VCAP_24H:CMAP-ERG-AZD2281:10
8268	DOS015_VCAP_6H:BRD-A19500257:10
8269	DOS015_VCAP_6H:BRD-K02113016:10
8270	DOS015_VCAP_6H:BRD-K81418486:10
8271	DOS015_VCAP_6H:BRD-K88378636:10
8272	DOS016_VCAP_24H:BRD-A19500257:10
8273	DOS016_VCAP_24H:BRD-K81418486:10
8274	DOS016_VCAP_24H:BRD-K88378636:10
8275	DOS016_VCAP_24H:CMAP-ERG-AZD2281:10
8276	DOS016_VCAP_6H:BRD-A19500257:10
8277	DOS016_VCAP_6H:BRD-K02113016:10
8278	DOS016_VCAP_6H:BRD-K81418486:10
8279	DOS016_VCAP_6H:BRD-K88378636:10
8280	DOS017_VCAP_24H:BRD-A19500257:10
8281	DOS017_VCAP_24H:BRD-K81418486:10
8282	DOS017_VCAP_24H:BRD-K88378636:10
8283	DOS017_VCAP_24H:CMAP-ERG-AZD2281:10
8284	DOS017_VCAP_6H:BRD-A19500257:10
8285	DOS017_VCAP_6H:BRD-K02113016:10
8286	DOS017_VCAP_6H:BRD-K81418486:10
8287	DOS017_VCAP_6H:BRD-K88378636:10
8288	DOS018_VCAP_24H:BRD-A19500257:10
8289	DOS018_VCAP_24H:BRD-K81418486:10
8290	DOS018_VCAP_24H:BRD-K88378636:10
8291	DOS018_VCAP_24H:CMAP-ERG-AZD2281:10
8292	DOS018_VCAP_6H:BRD-A19500257:10
8293	DOS018_VCAP_6H:BRD-K02113016:10
8294	DOS018_VCAP_6H:BRD-K81418486:10
8295	DOS018_VCAP_6H:BRD-K88378636:10
8296	DOS019_VCAP_24H:BRD-A19500257:10
8297	DOS019_VCAP_24H:BRD-K81418486:10
8298	DOS019_VCAP_24H:BRD-K88378636:10
8299	DOS019_VCAP_24H:CMAP-ERG-AZD2281:10
8300	DOS019_VCAP_6H:BRD-A19500257:10
8301	DOS019_VCAP_6H:BRD-K02113016:10
8302	DOS019_VCAP_6H:BRD-K81418486:10
8303	DOS019_VCAP_6H:BRD-K88378636:10
8304	DOS020_VCAP_24H:BRD-A19500257:10
8305	DOS020_VCAP_24H:BRD-K81418486:10
8306	DOS020_VCAP_24H:BRD-K88378636:10
8307	DOS020_VCAP_24H:CMAP-ERG-AZD2281:10
8308	DOS020_VCAP_6H:BRD-A19500257:10
8309	DOS020_VCAP_6H:BRD-K02113016:10
8310	DOS020_VCAP_6H:BRD-K81418486:10
8311	DOS020_VCAP_6H:BRD-K88378636:10
8312	DOS021_VCAP_24H:BRD-A19500257:10
8313	DOS021_VCAP_24H:BRD-K81418486:10
8314	DOS021_VCAP_24H:BRD-K88378636:10
8315	DOS021_VCAP_24H:CMAP-ERG-AZD2281:10
8316	DOS022_VCAP_24H:BRD-A19500257:10
8317	DOS022_VCAP_24H:BRD-K81418486:10
8318	DOS022_VCAP_24H:BRD-K88378636:10
8319	DOS022_VCAP_24H:CMAP-ERG-AZD2281:10
8320	DOS022_VCAP_6H:BRD-A19500257:10
8321	DOS022_VCAP_6H:BRD-K02113016:10
8322	DOS022_VCAP_6H:BRD-K81418486:10
8323	DOS022_VCAP_6H:BRD-K88378636:10
8324	DOS023_VCAP_24H:BRD-K81418486:10
8325	DOS023_VCAP_24H:BRD-K88378636:10
8326	DOS023_VCAP_24H:CMAP-ERG-AZD2281:10
8327	DOS023_VCAP_6H:BRD-A19500257:10
8328	DOS023_VCAP_6H:BRD-K02113016:10
8329	DOS023_VCAP_6H:BRD-K81418486:10
8330	DOS023_VCAP_6H:BRD-K88378636:10
8331	DOS024_VCAP_24H:BRD-K81418486:10
8332	DOS024_VCAP_24H:BRD-K88378636:10
8333	DOS024_VCAP_24H:CMAP-ERG-AZD2281:10
8334	DOS024_VCAP_6H:BRD-A19500257:10
8335	DOS024_VCAP_6H:BRD-K02113016:10
8336	DOS024_VCAP_6H:BRD-K81418486:10
8337	DOS024_VCAP_6H:BRD-K88378636:10
8338	DOS025_VCAP_24H:BRD-A19500257:10
8339	DOS025_VCAP_24H:BRD-K81418486:10
8340	DOS025_VCAP_24H:BRD-K88378636:10
8341	DOS025_VCAP_24H:CMAP-ERG-AZD2281:10
8342	DOS025_VCAP_6H:BRD-A19500257:10
8343	DOS025_VCAP_6H:BRD-K02113016:10
8344	DOS025_VCAP_6H:BRD-K81418486:10
8345	DOS025_VCAP_6H:BRD-K88378636:10
8346	DOS026_VCAP_24H:BRD-K81418486:10
8347	DOS026_VCAP_24H:BRD-K88378636:10
8348	DOS026_VCAP_24H:CMAP-ERG-AZD2281:10
8349	DOS026_VCAP_6H:BRD-A19500257:10
8350	DOS026_VCAP_6H:BRD-K02113016:10
8351	DOS026_VCAP_6H:BRD-K81418486:10
8352	DOS026_VCAP_6H:BRD-K88378636:10
8353	DOS027_VCAP_24H:BRD-A19500257:10
8354	DOS027_VCAP_24H:BRD-K02113016:10
8355	DOS027_VCAP_24H:BRD-K81418486:10
8356	DOS027_VCAP_24H:BRD-K88378636:10
8357	DOS027_VCAP_24H:CMAP-ERG-AZD2281:10
8358	DOS027_VCAP_6H:BRD-A19500257:10
8359	DOS027_VCAP_6H:BRD-K02113016:10
8360	DOS027_VCAP_6H:BRD-K81418486:10
8361	DOS027_VCAP_6H:BRD-K88378636:10
8362	DOS028_VCAP_24H:BRD-A19500257:10
8363	DOS028_VCAP_24H:BRD-K81418486:10
8364	DOS028_VCAP_24H:BRD-K88378636:10
8365	DOS028_VCAP_24H:CMAP-ERG-AZD2281:10
8366	DOS028_VCAP_6H:BRD-A19500257:10
8367	DOS028_VCAP_6H:BRD-K02113016:10
8368	DOS028_VCAP_6H:BRD-K81418486:10
8369	DOS028_VCAP_6H:BRD-K88378636:10
8370	DOS029_VCAP_24H:BRD-A19500257:10
8371	DOS029_VCAP_24H:BRD-K81418486:10
8372	DOS029_VCAP_24H:BRD-K88378636:10
8373	DOS029_VCAP_24H:CMAP-ERG-AZD2281:10
8374	DOS030_VCAP_24H:BRD-A19500257:10
8375	DOS030_VCAP_24H:BRD-K81418486:10
8376	DOS030_VCAP_24H:BRD-K88378636:10
8377	DOS030_VCAP_24H:CMAP-ERG-AZD2281:10
8378	DOS030_VCAP_6H:BRD-A19500257:10
8379	DOS030_VCAP_6H:BRD-K02113016:10
8380	DOS030_VCAP_6H:BRD-K81418486:10
8381	DOS030_VCAP_6H:BRD-K88378636:10
8382	DOS031_MCF7_24H:BRD-A19500257:10
8383	DOS031_MCF7_24H:BRD-K81418486:0.1
8384	DOS031_MCF7_24H:BRD-K81418486:10
8385	DOS031_PC3_24H:BRD-A19500257:10
8386	DOS031_PC3_24H:BRD-K81418486:0.1
8387	DOS031_PC3_24H:BRD-K81418486:10
8388	DOS032_A549_24H:BRD-A19500257:10
8389	DOS032_A549_24H:BRD-K81418486:0.1
8390	DOS032_A549_24H:BRD-K81418486:0.5
8391	DOS032_A549_24H:BRD-K81418486:10
8392	DOS032_HT29_24H:BRD-A19500257:10
8393	DOS032_HT29_24H:BRD-K81418486:0.1
8394	DOS032_HT29_24H:BRD-K81418486:0.5
8395	DOS032_HT29_24H:BRD-K81418486:10
8396	DOS032_MCF7_24H:BRD-A19500257:10
8397	DOS032_MCF7_24H:BRD-K81418486:0.1
8398	DOS032_MCF7_24H:BRD-K81418486:0.5
8399	DOS032_MCF7_24H:BRD-K81418486:10
8400	DOS032_PC3_24H:BRD-A19500257:10
8401	DOS032_PC3_24H:BRD-K81418486:0.1
8402	DOS032_PC3_24H:BRD-K81418486:0.5
8403	DOS032_PC3_24H:BRD-K81418486:10
8404	DOS033_A375_24H:BRD-A19500257:10
8405	DOS033_A375_24H:BRD-K81418486:0.1
8406	DOS033_A375_24H:BRD-K81418486:0.5
8407	DOS033_A375_24H:BRD-K81418486:10
8408	DOS033_A549_24H:BRD-A19500257:10
8409	DOS033_A549_24H:BRD-K81418486:0.1
8410	DOS033_A549_24H:BRD-K81418486:0.5
8411	DOS033_A549_24H:BRD-K81418486:10
8412	DOS033_HT29_24H:BRD-A19500257:10
8413	DOS033_HT29_24H:BRD-K81418486:0.1
8414	DOS033_HT29_24H:BRD-K81418486:0.5
8415	DOS033_HT29_24H:BRD-K81418486:10
8416	DOS033_MCF7_24H:BRD-A19500257:10
8417	DOS033_MCF7_24H:BRD-K81418486:0.1
8418	DOS033_MCF7_24H:BRD-K81418486:0.5
8419	DOS033_MCF7_24H:BRD-K81418486:10
8420	DOS033_PC3_24H:BRD-A19500257:10
8421	DOS033_PC3_24H:BRD-K81418486:0.1
8422	DOS033_PC3_24H:BRD-K81418486:0.5
8423	DOS033_PC3_24H:BRD-K81418486:10
8424	DOS034_A375_24H:BRD-A19500257:10
8425	DOS034_A375_24H:BRD-K81418486:0.1
8426	DOS034_A375_24H:BRD-K81418486:0.5
8427	DOS034_A375_24H:BRD-K81418486:10
8428	DOS034_A549_24H:BRD-A19500257:10
8429	DOS034_A549_24H:BRD-K81418486:0.1
8430	DOS034_A549_24H:BRD-K81418486:0.5
8431	DOS034_A549_24H:BRD-K81418486:10
8432	DOS034_HT29_24H:BRD-A19500257:10
8433	DOS034_HT29_24H:BRD-K81418486:0.1
8434	DOS034_HT29_24H:BRD-K81418486:0.5
8435	DOS034_HT29_24H:BRD-K81418486:10
8436	DOS034_MCF7_24H:BRD-A19500257:10
8437	DOS034_MCF7_24H:BRD-K81418486:0.1
8438	DOS034_MCF7_24H:BRD-K81418486:0.5
8439	DOS034_MCF7_24H:BRD-K81418486:10
8440	DOS034_PC3_24H:BRD-A19500257:10
8441	DOS034_PC3_24H:BRD-K81418486:0.1
8442	DOS034_PC3_24H:BRD-K81418486:0.5
8443	DOS034_PC3_24H:BRD-K81418486:10
8444	DOS036_A549_24H:BRD-A19500257:10
8445	DOS036_A549_24H:BRD-K81418486:0.1
8446	DOS036_A549_24H:BRD-K81418486:0.5
8447	DOS036_A549_24H:BRD-K81418486:10
8448	DOS037_A549_24H:BRD-A19500257:10
8449	DOS037_A549_24H:BRD-K81418486:0.1
8450	DOS037_A549_24H:BRD-K81418486:0.5
8451	DOS037_A549_24H:BRD-K81418486:10
8452	DOS039_A375_24H:BRD-A19500257:10
8453	DOS039_A375_24H:BRD-K81418486:0.1
8454	DOS039_A375_24H:BRD-K81418486:0.5
8455	DOS039_A375_24H:BRD-K81418486:10
8456	DOS039_A549_24H:BRD-A19500257:10
8457	DOS039_A549_24H:BRD-K81418486:0.1
8458	DOS039_A549_24H:BRD-K81418486:0.5
8459	DOS039_A549_24H:BRD-K81418486:10
8460	DOS040_A375_24H:BRD-A19500257:10
8461	DOS040_A375_24H:BRD-K81418486:0.1
8462	DOS040_A375_24H:BRD-K81418486:0.5
8463	DOS040_A375_24H:BRD-K81418486:10
8464	DOS040_HT29_24H:BRD-A19500257:10
8465	DOS040_HT29_24H:BRD-K81418486:0.1
8466	DOS040_HT29_24H:BRD-K81418486:10
8467	DOS041_A375_24H:BRD-A19500257:10
8468	DOS041_A375_24H:BRD-K81418486:0.1
8469	DOS041_A375_24H:BRD-K81418486:0.5
8470	DOS041_A375_24H:BRD-K81418486:10
8471	DOS041_A549_24H:BRD-A19500257:10
8472	DOS041_A549_24H:BRD-K81418486:0.1
8473	DOS041_A549_24H:BRD-K81418486:0.5
8474	DOS041_A549_24H:BRD-K81418486:10
8475	DOS042_A375_24H:BRD-A19500257:10
8476	DOS042_A375_24H:BRD-K81418486:0.1
8477	DOS042_A375_24H:BRD-K81418486:0.5
8478	DOS042_A375_24H:BRD-K81418486:10
8479	DOS042_A549_24H:BRD-A19500257:10
8480	DOS042_A549_24H:BRD-K81418486:0.1
8481	DOS042_A549_24H:BRD-K81418486:0.5
8482	DOS042_A549_24H:BRD-K81418486:10
8483	DOS043_A375_24H:BRD-A19500257:10
8484	DOS043_A375_24H:BRD-K81418486:0.1
8485	DOS043_A375_24H:BRD-K81418486:0.5
8486	DOS043_A375_24H:BRD-K81418486:10
8487	DOS043_A549_24H:BRD-A19500257:10
8488	DOS043_A549_24H:BRD-K81418486:0.1
8489	DOS043_A549_24H:BRD-K81418486:0.5
8490	DOS043_A549_24H:BRD-K81418486:10
8491	DOS043_HT29_24H:BRD-A19500257:10
8492	DOS043_HT29_24H:BRD-K81418486:0.1
8493	DOS043_HT29_24H:BRD-K81418486:0.5
8494	DOS043_HT29_24H:BRD-K81418486:10
8495	DOS044_A375_24H:BRD-A19500257:10
8496	DOS044_A375_24H:BRD-K81418486:0.1
8497	DOS044_A375_24H:BRD-K81418486:0.5
8498	DOS044_A375_24H:BRD-K81418486:10
8499	DOS045_A549_24H:BRD-A19500257:10
8500	DOS045_A549_24H:BRD-K81418486:0.1
8501	DOS045_A549_24H:BRD-K81418486:0.5
8502	DOS045_A549_24H:BRD-K81418486:10
8503	DOS045_HT29_24H:BRD-A19500257:10
8504	DOS045_HT29_24H:BRD-K81418486:0.1
8505	DOS045_HT29_24H:BRD-K81418486:0.5
8506	DOS045_HT29_24H:BRD-K81418486:10
8507	DOS046_A375_24H:BRD-A19500257:10
8508	DOS046_A375_24H:BRD-K81418486:0.1
8509	DOS046_A375_24H:BRD-K81418486:0.5
8510	DOS046_A375_24H:BRD-K81418486:10
8511	DOS046_A549_24H:BRD-A19500257:10
8512	DOS046_A549_24H:BRD-K81418486:0.1
8513	DOS046_A549_24H:BRD-K81418486:0.5
8514	DOS046_A549_24H:BRD-K81418486:10
8515	DOS046_HT29_24H:BRD-A19500257:10
8516	DOS046_HT29_24H:BRD-K81418486:0.1
8517	DOS046_HT29_24H:BRD-K81418486:0.5
8518	DOS046_HT29_24H:BRD-K81418486:10
8519	DOS046_MCF7_24H:BRD-A19500257:10
8520	DOS046_MCF7_24H:BRD-K81418486:0.1
8521	DOS046_MCF7_24H:BRD-K81418486:0.5
8522	DOS046_MCF7_24H:BRD-K81418486:10
8523	DOS046_PC3_24H:BRD-A19500257:10
8524	DOS046_PC3_24H:BRD-K81418486:0.1
8525	DOS046_PC3_24H:BRD-K81418486:0.5
8526	DOS046_PC3_24H:BRD-K81418486:10
8527	DOS047_A375_24H:BRD-A19500257:10
8528	DOS047_A375_24H:BRD-K81418486:0.1
8529	DOS047_A375_24H:BRD-K81418486:0.5
8530	DOS047_A375_24H:BRD-K81418486:10
8531	DOS047_A549_24H:BRD-A19500257:10
8532	DOS047_A549_24H:BRD-K81418486:0.1
8533	DOS047_A549_24H:BRD-K81418486:0.5
8534	DOS047_A549_24H:BRD-K81418486:10
8535	DOS047_HT29_24H:BRD-A19500257:10
8536	DOS047_HT29_24H:BRD-K81418486:0.1
8537	DOS047_HT29_24H:BRD-K81418486:0.5
8538	DOS047_HT29_24H:BRD-K81418486:10
8539	DOS047_MCF7_24H:BRD-A19500257:10
8540	DOS047_MCF7_24H:BRD-K81418486:0.1
8541	DOS047_MCF7_24H:BRD-K81418486:0.5
8542	DOS047_MCF7_24H:BRD-K81418486:10
8543	DOS047_PC3_24H:BRD-A19500257:10
8544	DOS047_PC3_24H:BRD-K81418486:0.1
8545	DOS047_PC3_24H:BRD-K81418486:0.5
8546	DOS047_PC3_24H:BRD-K81418486:10
8547	DOS048_A375_24H:BRD-A19500257:10
8548	DOS048_A375_24H:BRD-K81418486:0.1
8549	DOS048_A375_24H:BRD-K81418486:0.5
8550	DOS048_A375_24H:BRD-K81418486:10
8551	DOS048_A549_24H:BRD-A19500257:10
8552	DOS048_A549_24H:BRD-K81418486:0.1
8553	DOS048_A549_24H:BRD-K81418486:0.5
8554	DOS048_A549_24H:BRD-K81418486:10
8555	DOS049_A375_24H:BRD-A19500257:10
8556	DOS049_A375_24H:BRD-K81418486:0.1
8557	DOS049_A375_24H:BRD-K81418486:0.5
8558	DOS049_A375_24H:BRD-K81418486:10
8559	DOS049_HT29_24H:BRD-A19500257:10
8560	DOS049_HT29_24H:BRD-K81418486:0.1
8561	DOS049_HT29_24H:BRD-K81418486:0.5
8562	DOS049_HT29_24H:BRD-K81418486:10
8563	DOS049_MCF7_24H:BRD-A19500257:10
8564	DOS049_MCF7_24H:BRD-K81418486:0.1
8565	DOS049_MCF7_24H:BRD-K81418486:0.5
8566	DOS049_MCF7_24H:BRD-K81418486:10
8567	DOS050_HT29_24H:BRD-A19500257:10
8568	DOS050_HT29_24H:BRD-K81418486:0.1
8569	DOS050_HT29_24H:BRD-K81418486:0.5
8570	DOS050_HT29_24H:BRD-K81418486:10
8571	DOS050_MCF7_24H:BRD-A19500257:10
8572	DOS050_MCF7_24H:BRD-K81418486:0.1
8573	DOS050_MCF7_24H:BRD-K81418486:0.5
8574	DOS050_MCF7_24H:BRD-K81418486:10
8575	DOS050_PC3_24H:BRD-A19500257:10
8576	DOS050_PC3_24H:BRD-K81418486:0.1
8577	DOS050_PC3_24H:BRD-K81418486:0.5
8578	DOS050_PC3_24H:BRD-K81418486:10
8579	DOS051_A549_24H:BRD-A19500257:10
8580	DOS051_A549_24H:BRD-K81418486:0.1
8581	DOS051_A549_24H:BRD-K81418486:0.5
8582	DOS051_A549_24H:BRD-K81418486:10
8583	DOS051_HT29_24H:BRD-A19500257:10
8584	DOS051_HT29_24H:BRD-K81418486:0.1
8585	DOS051_HT29_24H:BRD-K81418486:0.5
8586	DOS051_HT29_24H:BRD-K81418486:10
8587	DOS051_MCF7_24H:BRD-A19500257:10
8588	DOS051_MCF7_24H:BRD-K81418486:0.1
8589	DOS051_MCF7_24H:BRD-K81418486:0.5
8590	DOS051_MCF7_24H:BRD-K81418486:10
8591	DOS051_PC3_24H:BRD-A19500257:10
8592	DOS051_PC3_24H:BRD-K81418486:0.1
8593	DOS051_PC3_24H:BRD-K81418486:0.5
8594	DOS051_PC3_24H:BRD-K81418486:10
8595	DOS052_A375_24H:BRD-A19500257:10
8596	DOS052_A375_24H:BRD-K81418486:0.1
8597	DOS052_A375_24H:BRD-K81418486:0.5
8598	DOS052_A375_24H:BRD-K81418486:10
8599	DOS052_A549_24H:BRD-A19500257:10
8600	DOS052_A549_24H:BRD-K81418486:0.1
8601	DOS052_A549_24H:BRD-K81418486:0.5
8602	DOS052_A549_24H:BRD-K81418486:10
8603	DOS052_HT29_24H:BRD-A19500257:10
8604	DOS052_HT29_24H:BRD-K81418486:0.1
8605	DOS052_HT29_24H:BRD-K81418486:0.5
8606	DOS052_HT29_24H:BRD-K81418486:10
8607	DOS052_MCF7_24H:BRD-A19500257:10
8608	DOS052_MCF7_24H:BRD-K81418486:0.1
8609	DOS052_MCF7_24H:BRD-K81418486:0.5
8610	DOS052_MCF7_24H:BRD-K81418486:10
8611	DOS053_A375_24H:BRD-A19500257:10
8612	DOS053_A375_24H:BRD-K81418486:0.1
8613	DOS053_A375_24H:BRD-K81418486:0.5
8614	DOS053_A375_24H:BRD-K81418486:10
8615	DOS053_A549_24H:BRD-A19500257:10
8616	DOS053_A549_24H:BRD-K81418486:0.1
8617	DOS053_A549_24H:BRD-K81418486:0.5
8618	DOS053_A549_24H:BRD-K81418486:10
8619	DOS053_MCF7_24H:BRD-A19500257:10
8620	DOS053_MCF7_24H:BRD-K81418486:0.1
8621	DOS053_MCF7_24H:BRD-K81418486:0.5
8622	DOS053_MCF7_24H:BRD-K81418486:10
8623	DOS053_PC3_24H:BRD-A19500257:10
8624	DOS053_PC3_24H:BRD-K81418486:0.1
8625	DOS053_PC3_24H:BRD-K81418486:0.5
8626	DOS053_PC3_24H:BRD-K81418486:10
8627	DOS054_A375_24H:BRD-A19500257:10
8628	DOS054_A375_24H:BRD-K81418486:0.1
8629	DOS054_A375_24H:BRD-K81418486:0.5
8630	DOS054_A375_24H:BRD-K81418486:10
8631	DOS054_A549_24H:BRD-A19500257:10
8632	DOS054_A549_24H:BRD-K81418486:0.1
8633	DOS054_A549_24H:BRD-K81418486:0.5
8634	DOS054_A549_24H:BRD-K81418486:10
8635	DOS054_HT29_24H:BRD-A19500257:10
8636	DOS054_HT29_24H:BRD-K81418486:0.1
8637	DOS054_HT29_24H:BRD-K81418486:0.5
8638	DOS054_HT29_24H:BRD-K81418486:10
8639	DOS054_MCF7_24H:BRD-A19500257:10
8640	DOS054_MCF7_24H:BRD-K81418486:0.1
8641	DOS054_MCF7_24H:BRD-K81418486:0.5
8642	DOS054_MCF7_24H:BRD-K81418486:10
8643	DOS054_PC3_24H:BRD-A19500257:10
8644	DOS054_PC3_24H:BRD-K81418486:0.1
8645	DOS054_PC3_24H:BRD-K81418486:0.5
8646	DOS054_PC3_24H:BRD-K81418486:10
8647	DOS055_A375_24H:BRD-A19500257:10
8648	DOS055_A375_24H:BRD-K81418486:0.1
8649	DOS055_A375_24H:BRD-K81418486:0.5
8650	DOS055_A375_24H:BRD-K81418486:10
8651	DOS055_A549_24H:BRD-A19500257:10
8652	DOS055_A549_24H:BRD-K81418486:0.1
8653	DOS055_A549_24H:BRD-K81418486:0.5
8654	DOS055_A549_24H:BRD-K81418486:10
8655	DOS055_HT29_24H:BRD-A19500257:10
8656	DOS055_HT29_24H:BRD-K81418486:0.1
8657	DOS055_HT29_24H:BRD-K81418486:0.5
8658	DOS055_HT29_24H:BRD-K81418486:10
8659	DOS055_MCF7_24H:BRD-A19500257:10
8660	DOS055_MCF7_24H:BRD-K81418486:0.1
8661	DOS055_MCF7_24H:BRD-K81418486:0.5
8662	DOS055_MCF7_24H:BRD-K81418486:10
8663	DOS055_PC3_24H:BRD-A19500257:10
8664	DOS055_PC3_24H:BRD-K81418486:0.1
8665	DOS055_PC3_24H:BRD-K81418486:0.5
8666	DOS055_PC3_24H:BRD-K81418486:10
8667	DOS056_A375_24H:BRD-A19500257:10
8668	DOS056_A375_24H:BRD-K81418486:0.1
8669	DOS056_A375_24H:BRD-K81418486:0.5
8670	DOS056_A375_24H:BRD-K81418486:10
8671	DOS056_A549_24H:BRD-A19500257:10
8672	DOS056_A549_24H:BRD-K81418486:0.1
8673	DOS056_A549_24H:BRD-K81418486:0.5
8674	DOS056_A549_24H:BRD-K81418486:10
8675	DOS056_HT29_24H:BRD-A19500257:10
8676	DOS056_HT29_24H:BRD-K81418486:0.1
8677	DOS056_HT29_24H:BRD-K81418486:0.5
8678	DOS056_HT29_24H:BRD-K81418486:10
8679	DOS056_MCF7_24H:BRD-A19500257:10
8680	DOS056_MCF7_24H:BRD-K81418486:0.1
8681	DOS056_MCF7_24H:BRD-K81418486:0.5
8682	DOS056_MCF7_24H:BRD-K81418486:10
8683	DOS056_PC3_24H:BRD-A19500257:10
8684	DOS056_PC3_24H:BRD-K81418486:0.1
8685	DOS056_PC3_24H:BRD-K81418486:0.5
8686	DOS056_PC3_24H:BRD-K81418486:10
8687	DOS057_A375_24H:BRD-A19500257:10
8688	DOS057_A375_24H:BRD-K81418486:0.1
8689	DOS057_A375_24H:BRD-K81418486:0.5
8690	DOS057_A375_24H:BRD-K81418486:10
8691	DOS057_A549_24H:BRD-A19500257:10
8692	DOS057_A549_24H:BRD-K81418486:0.1
8693	DOS057_A549_24H:BRD-K81418486:0.5
8694	DOS057_A549_24H:BRD-K81418486:10
8695	DOS057_HT29_24H:BRD-A19500257:10
8696	DOS057_HT29_24H:BRD-K81418486:0.1
8697	DOS057_HT29_24H:BRD-K81418486:0.5
8698	DOS057_HT29_24H:BRD-K81418486:10
8699	DOS057_MCF7_24H:BRD-A19500257:10
8700	DOS057_MCF7_24H:BRD-K81418486:0.1
8701	DOS057_MCF7_24H:BRD-K81418486:0.5
8702	DOS057_MCF7_24H:BRD-K81418486:10
8703	DOS057_PC3_24H:BRD-A19500257:10
8704	DOS057_PC3_24H:BRD-K81418486:0.1
8705	DOS057_PC3_24H:BRD-K81418486:0.5
8706	DOS057_PC3_24H:BRD-K81418486:10
8707	DOS058_A375_24H:BRD-A19500257:10
8708	DOS058_A375_24H:BRD-K81418486:0.1
8709	DOS058_A375_24H:BRD-K81418486:0.5
8710	DOS058_A375_24H:BRD-K81418486:10
8711	DOS058_A549_24H:BRD-A19500257:10
8712	DOS058_A549_24H:BRD-K81418486:0.1
8713	DOS058_A549_24H:BRD-K81418486:0.5
8714	DOS058_A549_24H:BRD-K81418486:10
8715	DOS058_PC3_24H:BRD-A19500257:10
8716	DOS058_PC3_24H:BRD-K81418486:0.1
8717	DOS058_PC3_24H:BRD-K81418486:0.5
8718	DOS058_PC3_24H:BRD-K81418486:10
8719	DOS059_A549_24H:BRD-A19500257:10
8720	DOS059_A549_24H:BRD-K81418486:0.1
8721	DOS059_A549_24H:BRD-K81418486:0.5
8722	DOS059_A549_24H:BRD-K81418486:10
8723	DOS059_HT29_24H:BRD-A19500257:10
8724	DOS059_HT29_24H:BRD-K81418486:0.1
8725	DOS059_HT29_24H:BRD-K81418486:0.5
8726	DOS059_HT29_24H:BRD-K81418486:10
8727	DOS059_MCF7_24H:BRD-A19500257:10
8728	DOS059_MCF7_24H:BRD-K81418486:0.1
8729	DOS059_MCF7_24H:BRD-K81418486:0.5
8730	DOS059_MCF7_24H:BRD-K81418486:10
8731	DOS060_A549_24H:BRD-A19500257:10
8732	DOS060_A549_24H:BRD-K81418486:0.1
8733	DOS060_A549_24H:BRD-K81418486:0.5
8734	DOS060_A549_24H:BRD-K81418486:10
8735	DOS060_HT29_24H:BRD-A19500257:10
8736	DOS060_HT29_24H:BRD-K81418486:0.1
8737	DOS060_HT29_24H:BRD-K81418486:0.5
8738	DOS060_HT29_24H:BRD-K81418486:10
8739	DOSBIO001_A375_24H:BRD-A19500257:0.37037
8740	DOSBIO001_A375_24H:BRD-A19500257:1.11111
8741	DOSBIO001_A375_24H:BRD-A19500257:10
8742	DOSBIO001_A375_24H:BRD-A19500257:3.33333
8743	DOSBIO001_A375_24H:BRD-K81418486:0.37037
8744	DOSBIO001_A375_24H:BRD-K81418486:1.11111
8745	DOSBIO001_A375_24H:BRD-K81418486:10
8746	DOSBIO001_A375_24H:BRD-K81418486:3.33333
8747	DOSBIO001_A549_24H:BRD-A19500257:0.37037
8748	DOSBIO001_A549_24H:BRD-A19500257:1.11111
8749	DOSBIO001_A549_24H:BRD-A19500257:10
8750	DOSBIO001_A549_24H:BRD-A19500257:3.33333
8751	DOSBIO001_A549_24H:BRD-K81418486:0.37037
8752	DOSBIO001_A549_24H:BRD-K81418486:1.11111
8753	DOSBIO001_A549_24H:BRD-K81418486:10
8754	DOSBIO001_A549_24H:BRD-K81418486:3.33333
