	0
784	LJP006_LNCAP_3H:K12
785	LJP006_LNCAP_3H:O01
786	LJP006_LNCAP_3H:O02
787	LJP006_LNCAP_3H:O03
788	LJP006_LNCAP_3H:O04
789	LJP006_LNCAP_3H:O05
790	LJP006_LNCAP_3H:O06
791	LJP006_MCF10A_24H:C19
792	LJP006_MCF10A_24H:C20
793	LJP006_MCF10A_24H:C21
794	LJP006_MCF10A_24H:C22
795	LJP006_MCF10A_24H:C23
796	LJP006_MCF10A_24H:C24
797	LJP006_MCF10A_24H:G13
798	LJP006_MCF10A_24H:G14
799	LJP006_MCF10A_24H:G15
800	LJP006_MCF10A_24H:G16
801	LJP006_MCF10A_24H:G17
802	LJP006_MCF10A_24H:G18
803	LJP006_MCF10A_24H:K07
804	LJP006_MCF10A_24H:K08
805	LJP006_MCF10A_24H:K09
806	LJP006_MCF10A_24H:K10
807	LJP006_MCF10A_24H:K11
808	LJP006_MCF10A_24H:K12
809	LJP006_MCF10A_24H:O01
810	LJP006_MCF10A_24H:O02
811	LJP006_MCF10A_24H:O03
812	LJP006_MCF10A_24H:O04
813	LJP006_MCF10A_24H:O05
814	LJP006_MCF10A_24H:O06
815	LJP006_MCF10A_3H:C19
816	LJP006_MCF10A_3H:C20
817	LJP006_MCF10A_3H:C21
818	LJP006_MCF10A_3H:C22
819	LJP006_MCF10A_3H:C23
820	LJP006_MCF10A_3H:C24
821	LJP006_MCF10A_3H:G13
822	LJP006_MCF10A_3H:G14
823	LJP006_MCF10A_3H:G15
824	LJP006_MCF10A_3H:G16
825	LJP006_MCF10A_3H:G17
826	LJP006_MCF10A_3H:G18
827	LJP006_MCF10A_3H:K07
828	LJP006_MCF10A_3H:K08
829	LJP006_MCF10A_3H:K09
830	LJP006_MCF10A_3H:K10
831	LJP006_MCF10A_3H:K11
832	LJP006_MCF10A_3H:K12
833	LJP006_MCF10A_3H:O01
834	LJP006_MCF10A_3H:O02
835	LJP006_MCF10A_3H:O03
836	LJP006_MCF10A_3H:O04
837	LJP006_MCF10A_3H:O05
838	LJP006_MCF10A_3H:O06
839	LJP006_MCF7_24H:C19
840	LJP006_MCF7_24H:C20
841	LJP006_MCF7_24H:C21
842	LJP006_MCF7_24H:C22
843	LJP006_MCF7_24H:C23
844	LJP006_MCF7_24H:C24
845	LJP006_MCF7_24H:G13
846	LJP006_MCF7_24H:G14
847	LJP006_MCF7_24H:G15
848	LJP006_MCF7_24H:G16
849	LJP006_MCF7_24H:G17
850	LJP006_MCF7_24H:G18
851	LJP006_MCF7_24H:K07
852	LJP006_MCF7_24H:K08
853	LJP006_MCF7_24H:K09
854	LJP006_MCF7_24H:K10
855	LJP006_MCF7_24H:K11
856	LJP006_MCF7_24H:K12
857	LJP006_MCF7_24H:O01
858	LJP006_MCF7_24H:O02
859	LJP006_MCF7_24H:O03
860	LJP006_MCF7_24H:O04
861	LJP006_MCF7_24H:O05
862	LJP006_MCF7_24H:O06
863	LJP006_MCF7_3H:C19
864	LJP006_MCF7_3H:C20
865	LJP006_MCF7_3H:C21
866	LJP006_MCF7_3H:C22
867	LJP006_MCF7_3H:C23
868	LJP006_MCF7_3H:C24
869	LJP006_MCF7_3H:G13
870	LJP006_MCF7_3H:G14
871	LJP006_MCF7_3H:G15
872	LJP006_MCF7_3H:G17
873	LJP006_MCF7_3H:G18
874	LJP006_MCF7_3H:K07
875	LJP006_MCF7_3H:K08
876	LJP006_MCF7_3H:K09
877	LJP006_MCF7_3H:K10
878	LJP006_MCF7_3H:K11
879	LJP006_MCF7_3H:K12
880	LJP006_MCF7_3H:O01
881	LJP006_MCF7_3H:O02
882	LJP006_MCF7_3H:O03
883	LJP006_MCF7_3H:O05
884	LJP006_MCF7_3H:O06
885	LJP006_MCF7_3H:G16
886	LJP006_MCF7_3H:O04
887	LJP006_MDAMB231_24H:C19
888	LJP006_MDAMB231_24H:C21
889	LJP006_MDAMB231_24H:C22
890	LJP006_MDAMB231_24H:C23
891	LJP006_MDAMB231_24H:G14
892	LJP006_MDAMB231_24H:G15
893	LJP006_MDAMB231_24H:G16
894	LJP006_MDAMB231_24H:G17
895	LJP006_MDAMB231_24H:G18
896	LJP006_MDAMB231_24H:K07
897	LJP006_MDAMB231_24H:K08
898	LJP006_MDAMB231_24H:K09
899	LJP006_MDAMB231_24H:K10
900	LJP006_MDAMB231_24H:K11
901	LJP006_MDAMB231_24H:O01
902	LJP006_MDAMB231_24H:O03
903	LJP006_MDAMB231_24H:O04
904	LJP006_MDAMB231_24H:O05
905	LJP006_MDAMB231_24H:O06
906	LJP006_MDAMB231_24H:C20
907	LJP006_MDAMB231_24H:C24
908	LJP006_MDAMB231_24H:G13
909	LJP006_MDAMB231_24H:K12
910	LJP006_MDAMB231_24H:O02
911	LJP006_MDAMB231_3H:C19
912	LJP006_MDAMB231_3H:C20
913	LJP006_MDAMB231_3H:C21
914	LJP006_MDAMB231_3H:C22
915	LJP006_MDAMB231_3H:C23
916	LJP006_MDAMB231_3H:C24
917	LJP006_MDAMB231_3H:G13
918	LJP006_MDAMB231_3H:G14
919	LJP006_MDAMB231_3H:G15
920	LJP006_MDAMB231_3H:G16
921	LJP006_MDAMB231_3H:G17
922	LJP006_MDAMB231_3H:G18
923	LJP006_MDAMB231_3H:K07
924	LJP006_MDAMB231_3H:K08
925	LJP006_MDAMB231_3H:K09
926	LJP006_MDAMB231_3H:K10
927	LJP006_MDAMB231_3H:K11
928	LJP006_MDAMB231_3H:K12
929	LJP006_MDAMB231_3H:O01
930	LJP006_MDAMB231_3H:O02
931	LJP006_MDAMB231_3H:O03
932	LJP006_MDAMB231_3H:O04
933	LJP006_MDAMB231_3H:O05
934	LJP006_MDAMB231_3H:O06
935	LJP006_PC3_24H:C19
936	LJP006_PC3_24H:C20
937	LJP006_PC3_24H:C21
938	LJP006_PC3_24H:C22
939	LJP006_PC3_24H:C23
940	LJP006_PC3_24H:C24
941	LJP006_PC3_24H:G13
942	LJP006_PC3_24H:G14
943	LJP006_PC3_24H:G15
944	LJP006_PC3_24H:G16
945	LJP006_PC3_24H:G17
946	LJP006_PC3_24H:G18
947	LJP006_PC3_24H:K07
948	LJP006_PC3_24H:K08
949	LJP006_PC3_24H:K09
950	LJP006_PC3_24H:K10
951	LJP006_PC3_24H:K11
952	LJP006_PC3_24H:K12
953	LJP006_PC3_24H:O01
954	LJP006_PC3_24H:O02
955	LJP006_PC3_24H:O03
956	LJP006_PC3_24H:O04
957	LJP006_PC3_24H:O05
958	LJP006_PC3_24H:O06
959	LJP006_SKBR3_24H:C19
960	LJP006_SKBR3_24H:C20
961	LJP006_SKBR3_24H:C21
962	LJP006_SKBR3_24H:C22
963	LJP006_SKBR3_24H:C23
964	LJP006_SKBR3_24H:C24
965	LJP006_SKBR3_24H:G13
966	LJP006_SKBR3_24H:G14
967	LJP006_SKBR3_24H:G15
968	LJP006_SKBR3_24H:G16
969	LJP006_SKBR3_24H:G17
970	LJP006_SKBR3_24H:G18
971	LJP006_SKBR3_24H:K07
972	LJP006_SKBR3_24H:K08
973	LJP006_SKBR3_24H:K09
974	LJP006_SKBR3_24H:K10
975	LJP006_SKBR3_24H:K11
976	LJP006_SKBR3_24H:K12
977	LJP006_SKBR3_24H:O01
978	LJP006_SKBR3_24H:O02
979	LJP006_SKBR3_24H:O03
980	LJP006_SKBR3_24H:O04
981	LJP006_SKBR3_24H:O05
982	LJP006_SKBR3_24H:O06
983	LJP006_SKBR3_3H:C19
984	LJP006_SKBR3_3H:C20
985	LJP006_SKBR3_3H:C21
986	LJP006_SKBR3_3H:C22
987	LJP006_SKBR3_3H:C23
988	LJP006_SKBR3_3H:C24
989	LJP006_SKBR3_3H:G13
990	LJP006_SKBR3_3H:G14
991	LJP006_SKBR3_3H:G15
992	LJP006_SKBR3_3H:G16
993	LJP006_SKBR3_3H:G17
994	LJP006_SKBR3_3H:G18
995	LJP006_SKBR3_3H:K07
996	LJP006_SKBR3_3H:K08
997	LJP006_SKBR3_3H:K09
998	LJP006_SKBR3_3H:K10
999	LJP006_SKBR3_3H:K11
1000	LJP006_SKBR3_3H:K12
1001	LJP006_SKBR3_3H:O01
1002	LJP006_SKBR3_3H:O02
1003	LJP006_SKBR3_3H:O03
1004	LJP006_SKBR3_3H:O04
1005	LJP006_SKBR3_3H:O05
1006	LJP006_SKBR3_3H:O06
1007	LJP007_A375_24H:A03
1008	LJP007_A375_24H:A04
1009	LJP007_A375_24H:B04
1010	LJP007_A549_24H:A03
1011	LJP007_A549_24H:A04
1012	LJP007_A549_24H:B04
1013	LJP007_ASC.C_24H:A03
1014	LJP007_ASC.C_24H:A04
1015	LJP007_ASC.C_24H:B04
1016	LJP007_ASC_24H:A03
1017	LJP007_ASC_24H:A04
1018	LJP007_ASC_24H:B04
1019	LJP007_CD34_24H:A03
1020	LJP007_CD34_24H:A04
1021	LJP007_CD34_24H:B04
1022	LJP007_HA1E_24H:A03
1023	LJP007_HA1E_24H:A04
1024	LJP007_HA1E_24H:B04
1025	LJP007_HCC515_24H:A03
1026	LJP007_HCC515_24H:A04
1027	LJP007_HCC515_24H:B04
1028	LJP007_HEPG2_24H:A03
1029	LJP007_HEPG2_24H:A04
1030	LJP007_HEPG2_24H:B04
1031	LJP007_HME1_24H:A03
1032	LJP007_HME1_24H:A04
1033	LJP007_HME1_24H:B04
1034	LJP007_HT29_24H:A03
1035	LJP007_HT29_24H:A04
1036	LJP007_HT29_24H:B04
1037	LJP007_HUVEC_24H:A03
1038	LJP007_HUVEC_24H:A04
1039	LJP007_HUVEC_24H:B04
1040	LJP007_JURKAT_24H:A03
1041	LJP007_JURKAT_24H:A04
1042	LJP007_JURKAT_24H:B04
1043	LJP007_MCF7_24H:A03
1044	LJP007_MCF7_24H:A04
1045	LJP007_MCF7_24H:B04
1046	LJP007_MNEU.E_24H:A03
1047	LJP007_MNEU.E_24H:A04
1048	LJP007_MNEU.E_24H:B04
1049	LJP007_NEU_24H:A03
1050	LJP007_NEU_24H:A04
1051	LJP007_NPC.CAS9_24H:A03
1052	LJP007_NPC.CAS9_24H:A04
1053	LJP007_NPC.CAS9_24H:B04
1054	LJP007_NPC.TAK_24H:A03
1055	LJP007_NPC.TAK_24H:A04
1056	LJP007_NPC_24H:A03
1057	LJP007_NPC_24H:A04
1058	LJP007_NPC_24H:B04
1059	LJP007_PC3_24H:A03
1060	LJP007_PC3_24H:A04
1061	LJP007_PC3_24H:B04
1062	LJP007_SKL.C_24H:A03
1063	LJP007_SKL.C_24H:A04
1064	LJP007_SKL.C_24H:B04
1065	LJP007_SKL_24H:A03
1066	LJP007_SKL_24H:A04
1067	LJP007_SKL_24H:B04
1068	LJP008_A375_24H:A04
1069	LJP008_A375_24H:B04
1070	LJP008_A375_24H:D01
1071	LJP008_A375_24H:D02
1072	LJP008_A375_24H:D03
1073	LJP008_A375_24H:D04
1074	LJP008_A375_24H:D05
1075	LJP008_A375_24H:D06
1076	LJP008_A375_24H:G07
1077	LJP008_A375_24H:G08
1078	LJP008_A375_24H:G09
1079	LJP008_A375_24H:G10
1080	LJP008_A375_24H:G11
1081	LJP008_A375_24H:G12
1082	LJP008_A375_24H:G19
1083	LJP008_A375_24H:G20
1084	LJP008_A375_24H:G21
1085	LJP008_A375_24H:G22
1086	LJP008_A375_24H:G23
1087	LJP008_A375_24H:G24
1088	LJP008_A375_24H:A03
1089	LJP008_A549_24H:A03
1090	LJP008_A549_24H:A04
1091	LJP008_A549_24H:D01
1092	LJP008_A549_24H:D02
1093	LJP008_A549_24H:D03
1094	LJP008_A549_24H:D04
1095	LJP008_A549_24H:D05
1096	LJP008_A549_24H:D06
1097	LJP008_A549_24H:G07
1098	LJP008_A549_24H:G08
1099	LJP008_A549_24H:G09
1100	LJP008_A549_24H:G10
1101	LJP008_A549_24H:G11
1102	LJP008_A549_24H:G12
1103	LJP008_A549_24H:G19
1104	LJP008_A549_24H:G20
1105	LJP008_A549_24H:G21
1106	LJP008_A549_24H:G22
1107	LJP008_A549_24H:G23
1108	LJP008_A549_24H:G24
1109	LJP008_A549_24H:B04
1110	LJP008_ASC.C_24H:A03
1111	LJP008_ASC.C_24H:A04
1112	LJP008_ASC.C_24H:B04
1113	LJP008_ASC.C_24H:D01
1114	LJP008_ASC.C_24H:D02
1115	LJP008_ASC.C_24H:D03
1116	LJP008_ASC.C_24H:D04
1117	LJP008_ASC.C_24H:D05
1118	LJP008_ASC.C_24H:D06
1119	LJP008_ASC.C_24H:G07
1120	LJP008_ASC.C_24H:G08
1121	LJP008_ASC.C_24H:G09
1122	LJP008_ASC.C_24H:G10
1123	LJP008_ASC.C_24H:G11
1124	LJP008_ASC.C_24H:G12
1125	LJP008_ASC.C_24H:G19
1126	LJP008_ASC.C_24H:G20
1127	LJP008_ASC.C_24H:G21
1128	LJP008_ASC.C_24H:G22
1129	LJP008_ASC.C_24H:G23
1130	LJP008_ASC.C_24H:G24
1131	LJP008_ASC_24H:A03
1132	LJP008_ASC_24H:A04
1133	LJP008_ASC_24H:B04
1134	LJP008_ASC_24H:D01
1135	LJP008_ASC_24H:D02
1136	LJP008_ASC_24H:D03
1137	LJP008_ASC_24H:D04
1138	LJP008_ASC_24H:D05
1139	LJP008_ASC_24H:D06
1140	LJP008_ASC_24H:G07
1141	LJP008_ASC_24H:G08
1142	LJP008_ASC_24H:G09
1143	LJP008_ASC_24H:G10
1144	LJP008_ASC_24H:G11
1145	LJP008_ASC_24H:G12
1146	LJP008_ASC_24H:G19
1147	LJP008_ASC_24H:G20
1148	LJP008_ASC_24H:G21
1149	LJP008_ASC_24H:G22
1150	LJP008_ASC_24H:G23
1151	LJP008_ASC_24H:G24
1152	LJP008_CD34_24H:A03
1153	LJP008_CD34_24H:A04
1154	LJP008_CD34_24H:D01
1155	LJP008_CD34_24H:D02
1156	LJP008_CD34_24H:D03
1157	LJP008_CD34_24H:D04
1158	LJP008_CD34_24H:D05
1159	LJP008_CD34_24H:D06
1160	LJP008_CD34_24H:G07
1161	LJP008_CD34_24H:G08
1162	LJP008_CD34_24H:G09
1163	LJP008_CD34_24H:G10
1164	LJP008_CD34_24H:G11
1165	LJP008_CD34_24H:G12
1166	LJP008_CD34_24H:G19
1167	LJP008_CD34_24H:G20
1168	LJP008_CD34_24H:G21
1169	LJP008_CD34_24H:G22
1170	LJP008_CD34_24H:G23
1171	LJP008_CD34_24H:G24
1172	LJP008_HA1E_24H:A03
1173	LJP008_HA1E_24H:A04
1174	LJP008_HA1E_24H:B04
1175	LJP008_HA1E_24H:D01
1176	LJP008_HA1E_24H:D02
1177	LJP008_HA1E_24H:D03
1178	LJP008_HA1E_24H:D04
1179	LJP008_HA1E_24H:D05
1180	LJP008_HA1E_24H:D06
1181	LJP008_HA1E_24H:G07
1182	LJP008_HA1E_24H:G08
1183	LJP008_HA1E_24H:G09
1184	LJP008_HA1E_24H:G10
1185	LJP008_HA1E_24H:G11
1186	LJP008_HA1E_24H:G12
1187	LJP008_HA1E_24H:G19
1188	LJP008_HA1E_24H:G20
1189	LJP008_HA1E_24H:G21
1190	LJP008_HA1E_24H:G22
1191	LJP008_HA1E_24H:G23
1192	LJP008_HA1E_24H:G24
1193	LJP008_HCC515_24H:A03
1194	LJP008_HCC515_24H:A04
1195	LJP008_HCC515_24H:D01
1196	LJP008_HCC515_24H:D02
1197	LJP008_HCC515_24H:D03
1198	LJP008_HCC515_24H:D04
1199	LJP008_HCC515_24H:D05
1200	LJP008_HCC515_24H:D06
1201	LJP008_HCC515_24H:G07
1202	LJP008_HCC515_24H:G08
1203	LJP008_HCC515_24H:G09
1204	LJP008_HCC515_24H:G10
1205	LJP008_HCC515_24H:G11
1206	LJP008_HCC515_24H:G12
1207	LJP008_HCC515_24H:G19
1208	LJP008_HCC515_24H:G20
1209	LJP008_HCC515_24H:G21
1210	LJP008_HCC515_24H:G22
1211	LJP008_HCC515_24H:G23
1212	LJP008_HCC515_24H:G24
1213	LJP008_HCC515_24H:B04
1214	LJP008_HEPG2_24H:A03
1215	LJP008_HEPG2_24H:A04
1216	LJP008_HEPG2_24H:B04
1217	LJP008_HEPG2_24H:D01
1218	LJP008_HEPG2_24H:D02
1219	LJP008_HEPG2_24H:D03
1220	LJP008_HEPG2_24H:D04
1221	LJP008_HEPG2_24H:D05
1222	LJP008_HEPG2_24H:D06
1223	LJP008_HEPG2_24H:G07
1224	LJP008_HEPG2_24H:G08
1225	LJP008_HEPG2_24H:G09
1226	LJP008_HEPG2_24H:G10
1227	LJP008_HEPG2_24H:G11
1228	LJP008_HEPG2_24H:G12
1229	LJP008_HEPG2_24H:G19
1230	LJP008_HEPG2_24H:G20
1231	LJP008_HEPG2_24H:G21
1232	LJP008_HEPG2_24H:G22
1233	LJP008_HEPG2_24H:G23
1234	LJP008_HEPG2_24H:G24
1235	LJP008_HME1_24H:A03
1236	LJP008_HME1_24H:A04
1237	LJP008_HME1_24H:B04
1238	LJP008_HME1_24H:D01
1239	LJP008_HME1_24H:D02
1240	LJP008_HME1_24H:D03
1241	LJP008_HME1_24H:D04
1242	LJP008_HME1_24H:D05
1243	LJP008_HME1_24H:D06
1244	LJP008_HME1_24H:G07
1245	LJP008_HME1_24H:G08
1246	LJP008_HME1_24H:G09
1247	LJP008_HME1_24H:G10
1248	LJP008_HME1_24H:G11
1249	LJP008_HME1_24H:G12
1250	LJP008_HME1_24H:G19
1251	LJP008_HME1_24H:G20
1252	LJP008_HME1_24H:G21
1253	LJP008_HME1_24H:G22
1254	LJP008_HME1_24H:G23
1255	LJP008_HME1_24H:G24
1256	LJP008_HT29_24H:A03
1257	LJP008_HT29_24H:A04
1258	LJP008_HT29_24H:B04
1259	LJP008_HT29_24H:D01
1260	LJP008_HT29_24H:D02
1261	LJP008_HT29_24H:D03
1262	LJP008_HT29_24H:D04
1263	LJP008_HT29_24H:D05
1264	LJP008_HT29_24H:D06
1265	LJP008_HT29_24H:G07
1266	LJP008_HT29_24H:G08
1267	LJP008_HT29_24H:G09
1268	LJP008_HT29_24H:G10
1269	LJP008_HT29_24H:G11
1270	LJP008_HT29_24H:G12
1271	LJP008_HT29_24H:G19
1272	LJP008_HT29_24H:G20
1273	LJP008_HT29_24H:G21
1274	LJP008_HT29_24H:G22
1275	LJP008_HT29_24H:G23
1276	LJP008_HT29_24H:G24
1277	LJP008_HUVEC_24H:A03
1278	LJP008_HUVEC_24H:A04
1279	LJP008_HUVEC_24H:D01
1280	LJP008_HUVEC_24H:D02
1281	LJP008_HUVEC_24H:D03
1282	LJP008_HUVEC_24H:D04
1283	LJP008_HUVEC_24H:D05
1284	LJP008_HUVEC_24H:D06
1285	LJP008_HUVEC_24H:G07
1286	LJP008_HUVEC_24H:G08
1287	LJP008_HUVEC_24H:G09
1288	LJP008_HUVEC_24H:G10
1289	LJP008_HUVEC_24H:G11
1290	LJP008_HUVEC_24H:G12
1291	LJP008_HUVEC_24H:G19
1292	LJP008_HUVEC_24H:G20
1293	LJP008_HUVEC_24H:G21
1294	LJP008_HUVEC_24H:G22
1295	LJP008_HUVEC_24H:G23
1296	LJP008_HUVEC_24H:G24
1297	LJP008_HUVEC_24H:B04
1298	LJP008_MCF7_24H:A03
1299	LJP008_MCF7_24H:A04
1300	LJP008_MCF7_24H:B04
1301	LJP008_MCF7_24H:D01
1302	LJP008_MCF7_24H:D02
1303	LJP008_MCF7_24H:D03
1304	LJP008_MCF7_24H:D04
1305	LJP008_MCF7_24H:D05
1306	LJP008_MCF7_24H:D06
1307	LJP008_MCF7_24H:G07
1308	LJP008_MCF7_24H:G08
1309	LJP008_MCF7_24H:G09
1310	LJP008_MCF7_24H:G10
1311	LJP008_MCF7_24H:G11
1312	LJP008_MCF7_24H:G12
1313	LJP008_MCF7_24H:G19
1314	LJP008_MCF7_24H:G20
1315	LJP008_MCF7_24H:G21
1316	LJP008_MCF7_24H:G22
1317	LJP008_MCF7_24H:G23
1318	LJP008_MCF7_24H:G24
1319	LJP008_NEU_24H:A03
1320	LJP008_NEU_24H:A04
1321	LJP008_NEU_24H:D01
1322	LJP008_NEU_24H:D02
1323	LJP008_NEU_24H:D03
1324	LJP008_NEU_24H:D04
1325	LJP008_NEU_24H:D05
1326	LJP008_NEU_24H:D06
1327	LJP008_NEU_24H:G07
1328	LJP008_NEU_24H:G08
1329	LJP008_NEU_24H:G09
1330	LJP008_NEU_24H:G10
1331	LJP008_NEU_24H:G11
1332	LJP008_NEU_24H:G12
1333	LJP008_NEU_24H:G19
1334	LJP008_NEU_24H:G20
1335	LJP008_NEU_24H:G21
1336	LJP008_NEU_24H:G22
1337	LJP008_NEU_24H:G23
1338	LJP008_NEU_24H:G24
1339	LJP008_NPC.CAS9_24H:A03
1340	LJP008_NPC.CAS9_24H:A04
1341	LJP008_NPC.CAS9_24H:D01
1342	LJP008_NPC.CAS9_24H:D02
1343	LJP008_NPC.CAS9_24H:D03
1344	LJP008_NPC.CAS9_24H:D04
1345	LJP008_NPC.CAS9_24H:D05
1346	LJP008_NPC.CAS9_24H:D06
1347	LJP008_NPC.CAS9_24H:G07
1348	LJP008_NPC.CAS9_24H:G08
1349	LJP008_NPC.CAS9_24H:G09
1350	LJP008_NPC.CAS9_24H:G11
1351	LJP008_NPC.CAS9_24H:G12
1352	LJP008_NPC.CAS9_24H:G19
1353	LJP008_NPC.CAS9_24H:G20
1354	LJP008_NPC.CAS9_24H:G21
1355	LJP008_NPC.CAS9_24H:G22
1356	LJP008_NPC.CAS9_24H:G23
1357	LJP008_NPC.CAS9_24H:G24
1358	LJP008_NPC.CAS9_24H:G10
1359	LJP008_NPC.TAK_24H:A03
1360	LJP008_NPC.TAK_24H:A04
1361	LJP008_NPC.TAK_24H:D01
1362	LJP008_NPC.TAK_24H:D02
1363	LJP008_NPC.TAK_24H:D03
1364	LJP008_NPC.TAK_24H:D04
1365	LJP008_NPC.TAK_24H:D05
1366	LJP008_NPC.TAK_24H:D06
1367	LJP008_NPC.TAK_24H:G07
1368	LJP008_NPC.TAK_24H:G08
1369	LJP008_NPC.TAK_24H:G09
1370	LJP008_NPC.TAK_24H:G10
1371	LJP008_NPC.TAK_24H:G11
1372	LJP008_NPC.TAK_24H:G12
1373	LJP008_NPC.TAK_24H:G19
1374	LJP008_NPC.TAK_24H:G20
1375	LJP008_NPC.TAK_24H:G21
1376	LJP008_NPC.TAK_24H:G22
1377	LJP008_NPC.TAK_24H:G23
1378	LJP008_NPC.TAK_24H:G24
1379	LJP008_NPC.TAK_24H:B04
1380	LJP008_NPC_24H:A03
1381	LJP008_NPC_24H:A04
1382	LJP008_NPC_24H:D01
1383	LJP008_NPC_24H:D02
1384	LJP008_NPC_24H:D03
1385	LJP008_NPC_24H:D04
1386	LJP008_NPC_24H:D05
1387	LJP008_NPC_24H:D06
1388	LJP008_NPC_24H:G07
1389	LJP008_NPC_24H:G08
1390	LJP008_NPC_24H:G09
1391	LJP008_NPC_24H:G10
1392	LJP008_NPC_24H:G11
1393	LJP008_NPC_24H:G12
1394	LJP008_NPC_24H:G19
1395	LJP008_NPC_24H:G20
1396	LJP008_NPC_24H:G21
1397	LJP008_NPC_24H:G22
1398	LJP008_NPC_24H:G23
1399	LJP008_NPC_24H:G24
1400	LJP008_PC3_24H:A03
1401	LJP008_PC3_24H:A04
1402	LJP008_PC3_24H:B04
1403	LJP008_PC3_24H:D01
1404	LJP008_PC3_24H:D02
1405	LJP008_PC3_24H:D03
1406	LJP008_PC3_24H:D04
1407	LJP008_PC3_24H:D05
1408	LJP008_PC3_24H:D06
1409	LJP008_PC3_24H:G07
1410	LJP008_PC3_24H:G08
1411	LJP008_PC3_24H:G09
1412	LJP008_PC3_24H:G10
1413	LJP008_PC3_24H:G11
1414	LJP008_PC3_24H:G12
1415	LJP008_PC3_24H:G19
1416	LJP008_PC3_24H:G20
1417	LJP008_PC3_24H:G21
1418	LJP008_PC3_24H:G22
1419	LJP008_PC3_24H:G23
1420	LJP008_PC3_24H:G24
1421	LJP008_SKL.C_24H:A03
1422	LJP008_SKL.C_24H:A04
1423	LJP008_SKL.C_24H:B04
1424	LJP008_SKL.C_24H:D01
1425	LJP008_SKL.C_24H:D02
1426	LJP008_SKL.C_24H:D03
1427	LJP008_SKL.C_24H:D04
1428	LJP008_SKL.C_24H:D05
1429	LJP008_SKL.C_24H:D06
1430	LJP008_SKL.C_24H:G07
1431	LJP008_SKL.C_24H:G08
1432	LJP008_SKL.C_24H:G09
1433	LJP008_SKL.C_24H:G10
1434	LJP008_SKL.C_24H:G11
1435	LJP008_SKL.C_24H:G12
1436	LJP008_SKL.C_24H:G19
1437	LJP008_SKL.C_24H:G20
1438	LJP008_SKL.C_24H:G21
1439	LJP008_SKL.C_24H:G22
1440	LJP008_SKL.C_24H:G23
1441	LJP008_SKL.C_24H:G24
1442	LJP008_SKL_24H:A03
1443	LJP008_SKL_24H:A04
1444	LJP008_SKL_24H:B04
1445	LJP008_SKL_24H:D01
1446	LJP008_SKL_24H:D02
1447	LJP008_SKL_24H:D03
1448	LJP008_SKL_24H:D04
1449	LJP008_SKL_24H:D05
1450	LJP008_SKL_24H:D06
1451	LJP008_SKL_24H:G07
1452	LJP008_SKL_24H:G08
1453	LJP008_SKL_24H:G09
1454	LJP008_SKL_24H:G10
1455	LJP008_SKL_24H:G11
1456	LJP008_SKL_24H:G12
1457	LJP008_SKL_24H:G19
1458	LJP008_SKL_24H:G20
1459	LJP008_SKL_24H:G21
1460	LJP008_SKL_24H:G22
1461	LJP008_SKL_24H:G23
1462	LJP008_SKL_24H:G24
1463	LJP009_A375_24H:A03
1464	LJP009_A375_24H:A04
1465	LJP009_A375_24H:B04
1466	LJP009_A375_24H:P19
1467	LJP009_A375_24H:P20
1468	LJP009_A375_24H:P21
1469	LJP009_A375_24H:P22
1470	LJP009_A375_24H:P23
1471	LJP009_A375_24H:P24
1472	LJP009_A549_24H:A03
1473	LJP009_A549_24H:A04
1474	LJP009_A549_24H:B04
1475	LJP009_A549_24H:P19
1476	LJP009_A549_24H:P20
1477	LJP009_A549_24H:P21
1478	LJP009_A549_24H:P22
1479	LJP009_A549_24H:P23
1480	LJP009_A549_24H:P24
1481	LJP009_ASC.C_24H:A03
1482	LJP009_ASC.C_24H:A04
1483	LJP009_ASC.C_24H:B04
1484	LJP009_ASC.C_24H:P19
1485	LJP009_ASC.C_24H:P20
1486	LJP009_ASC.C_24H:P21
1487	LJP009_ASC.C_24H:P22
1488	LJP009_ASC.C_24H:P23
1489	LJP009_ASC.C_24H:P24
1490	LJP009_ASC_24H:A03
1491	LJP009_ASC_24H:A04
1492	LJP009_ASC_24H:B04
1493	LJP009_ASC_24H:P19
1494	LJP009_ASC_24H:P20
1495	LJP009_ASC_24H:P21
1496	LJP009_ASC_24H:P22
1497	LJP009_ASC_24H:P23
1498	LJP009_ASC_24H:P24
1499	LJP009_CD34_24H:A03
1500	LJP009_CD34_24H:A04
1501	LJP009_CD34_24H:P19
1502	LJP009_CD34_24H:P20
1503	LJP009_CD34_24H:P21
1504	LJP009_CD34_24H:P22
1505	LJP009_CD34_24H:P23
1506	LJP009_CD34_24H:P24
1507	LJP009_HA1E_24H:A03
1508	LJP009_HA1E_24H:B04
1509	LJP009_HA1E_24H:P19
1510	LJP009_HA1E_24H:P20
1511	LJP009_HA1E_24H:P21
1512	LJP009_HA1E_24H:P22
1513	LJP009_HA1E_24H:P23
1514	LJP009_HA1E_24H:A04
1515	LJP009_HA1E_24H:P24
1516	LJP009_HCC515_24H:A03
1517	LJP009_HCC515_24H:A04
1518	LJP009_HCC515_24H:B04
1519	LJP009_HCC515_24H:P19
1520	LJP009_HCC515_24H:P20
1521	LJP009_HCC515_24H:P21
1522	LJP009_HCC515_24H:P22
1523	LJP009_HCC515_24H:P23
1524	LJP009_HCC515_24H:P24
1525	LJP009_HEPG2_24H:A03
